Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Allen Robinson,DET,WR,1,1,,,7,
Braxton Berrios,MIA,WR,8,2,,,16,
Erick All,CIN,TE,1,,,,,
Diontae Johnson,HST,WR,7,4,2,41,18,30
Jonnu Smith,MIA,TE,11,1,,,-5,
Adam Thielen,CAR,WR,1,,,,,
Braelon Allen,NYJ,RB,2,,,,,
Amon-Ra St. Brown,DET,WR,7,4,4,68,34,34
David Moore,CAR,WR,1,,,,,
Tutu Atwell,LA,WR,5,2,2,9,8,1
Josh Palmer,LAC,WR,5,1,1,8,7,1
Antonio Gibson,NE,RB,2,,,,,
Jeff Wilson,MIA,RB,5,,,,,
Kenny McIntosh,SEA,RB,2,,,,,
Garrett Wilson,NYJ,WR,30,4,3,59,42,36
Blake Whiteheart,CLV,TE,1,1,,,6,
Erik Ezukanma,MIA,WR,1,,,,,
Emanuel Wilson,GB,RB,2,,,,,
Quentin Johnston,LAC,WR,5,1,,,2,
Xavier Worthy,KC,WR,7,1,,,32,
Rachaad White,TB,RB,7,2,2,23,-14,37
Malachi Corley,NYJ,WR,2,,,,,
Elijah Moore,CLV,WR,21,7,4,47,82,3
AJ Barner,SEA,TE,2,,,,,
Zach Charbonnet,SEA,RB,8,1,1,7,1,6
Chuba Hubbard,CAR,RB,1,,,,,
Jared Wayne,HST,WR,1,,,,,
Brandon Powell,MIN,WR,1,,,,,
Kareem Hunt,KC,RB,1,,,,,
Ty Johnson,BUF,RB,1,,,,,
Van Jefferson,PIT,WR,4,1,,,21,
Bijan Robinson,ATL,RB,17,1,1,10,-5,15
Calvin Austin,PIT,WR,6,,,,,
Ronnie Bell,SF,WR,3,,,,,
Jacob Cowing,SF,WR,2,,,,,
Isiah Pacheco,KC,RB,1,1,,,2,
Pat Freiermuth,PIT,TE,5,1,1,2,2,
Stefon Diggs,HST,WR,3,,,,,
Zay Jones,ARZ,WR,6,1,,,11,
Andrei Iosivas,CIN,WR,30,6,4,65,86,4
Brandon Aiyuk,SF,WR,4,1,,,26,
Allen Lazard,NYJ,WR,22,4,1,52,99,
Darnell Mooney,ATL,WR,18,5,2,38,82,7
Jeremy Ruckert,NYJ,TE,11,2,,,30,
Kalif Raymond,DET,WR,1,,,,,
Curtis Samuel,BUF,WR,2,,,,,
Tanner Hudson,CIN,TE,6,,,,,
Najee Harris,PIT,RB,1,,,,,
Chase Brown,CIN,RB,7,,,,,
Daniel Bellinger,NYG,TE,5,,,,,
Drew Sample,CIN,TE,8,,,,,
Austin Ekeler,WAS,RB,1,,,,,
Dawson Knox,BUF,TE,2,,,,,
Noah Brown,WAS,WR,3,2,1,14,15,2
Dontayvion Wicks,GB,WR,4,2,,,35,
Carson Steele,KC,RB,2,,,,,
Trey McBride,ARZ,TE,7,1,1,7,5,2
John Bates,WAS,TE,1,,,,,
Jalen Reagor,LAC,WR,2,,,,,
Montrell Washington,KC,WR,1,,,,,
Trey Palmer,TB,WR,1,1,,,10,
Kyren Williams,LA,RB,4,,,,,
Tucker Kraft,GB,TE,3,,,,,
Raheem Mostert,MIA,RB,5,2,2,32,6,26
Jalen Coker,CAR,WR,5,1,1,31,15,16
Roschon Johnson,CHI,RB,2,,,,,
Cedric Tillman,CLV,WR,7,1,,,8,
Calvin Ridley,TEN,WR,21,7,4,57,76,21
Chris Godwin,TB,WR,3,1,1,14,8,6
Terry McLaurin,WAS,WR,5,,,,,
Jayden Reed,GB,WR,2,1,,,8,
Kyle Pitts,ATL,TE,19,,,,,
Dante Pettis,NO,WR,1,,,,,
Will Mallory,IND,TE,2,,,,,
Olamide Zaccheaus,WAS,WR,3,3,1,16,32,10
Drake London,ATL,WR,18,5,4,55,61,10
Jalen Tolbert,DAL,WR,9,,,,,
Bub Means,NO,WR,2,1,1,10,11,-1
Alec Pierce,IND,WR,13,2,1,23,52,1
Bo Melton,GB,WR,1,1,1,13,13,
Christian McCaffrey,SF,RB,1,,,,,
Sterling Shepard,TB,WR,5,1,1,18,16,2
Khalil Shakir,BUF,WR,3,,,,,
Chris Blair,ATL,WR,1,1,,,20,
Robert Woods,HST,WR,4,,,,,
Jaxon Smith-Njigba,SEA,WR,13,4,3,61,71,6
Sam LaPorta,DET,TE,5,1,1,6,4,2
D'Wayne Eskridge,MIA,WR,1,1,1,30,12,18
Rashod Bateman,BLT,WR,1,,,,,
Grant Calcaterra,PHI,TE,1,,,,,
Josh Jacobs,GB,RB,2,,,,,
Cade Stover,HST,TE,1,,,,,
Jaylen Waddle,MIA,WR,23,3,3,35,27,8
Tee Higgins,CIN,WR,18,6,3,45,84,9
Jeremy McNichols,WAS,RB,2,,,,,
Jerome Ford,CLV,RB,15,,,,,
George Pickens,PIT,WR,7,2,,,19,
Jermaine Burton,CIN,WR,7,,,,,
Rico Dowdle,DAL,RB,6,,,,,
Chris Olave,NO,WR,10,1,,,18,
Ricky Pearsall,SF,WR,9,3,2,16,25,6
Ben Skowronek,PIT,WR,1,,,,,
Julius Chestnut,TEN,RB,5,,,,,
Wan'Dale Robinson,NYG,WR,13,3,1,10,29,1
Mike Gesicki,CIN,TE,23,6,2,26,78,10
Deebo Samuel,SF,WR,7,1,1,16,2,14
Devin Duvernay,JAX,WR,2,,,,,
Hayden Hurst,LAC,TE,1,,,,,
Travis Kelce,KC,TE,6,1,,,11,
Cole Kmet,CHI,TE,7,,,,,
Demarcus Robinson,LA,WR,10,1,,,9,
Tyreek Hill,MIA,WR,21,6,3,21,52,6
Zack Moss,CIN,RB,11,3,3,32,7,25
Rhamondre Stevenson,NE,RB,4,,,,,
Brenton Strange,JAX,TE,2,1,1,6,6,
Derius Davis,LAC,WR,2,1,,,26,
Mike Williams,PIT,WR,15,4,,,65,
Kylen Granson,IND,TE,8,,,,,
Kimani Vidal,LAC,RB,3,,,,,
Mason Tipton,NO,WR,11,,,,,
Terrace Marshall,LV,WR,3,,,,,
David Njoku,CLV,TE,17,4,2,10,16,3
Brock Bowers,LV,TE,12,4,3,29,57,15
Jalin Hyatt,NYG,WR,1,,,,,
Isaac Guerendo,SF,RB,5,1,1,5,-4,9
Brock Wright,DET,TE,1,,,,,
Kenny Yeboah,NYJ,TE,1,,,,,
A.J. Brown,PHI,WR,1,,,,,
Luke McCaffrey,WAS,WR,4,,,,,
Jamaal Williams,NO,RB,2,,,,,
Brandin Cooks,DAL,WR,7,,,,,
Rashid Shaheed,NO,WR,7,1,1,7,4,3
Justin Jefferson,MIN,WR,15,2,1,6,10,9
Ryan Miller,TB,WR,2,,,,,
Johnny Mundt,MIN,TE,4,,,,,
Durham Smythe,MIA,TE,4,,,,,
Xavier Legette,CAR,WR,4,3,2,16,36,1
Kendric Pryor,CIN,WR,1,,,,,
JuJu Smith-Schuster,KC,WR,4,,,,,
Tony Pollard,TEN,RB,8,,,,,
Romeo Doubs,GB,WR,4,1,,,24,
Ladd McConkey,LAC,WR,2,1,,,13,
Tyler Johnson,LA,WR,7,3,2,11,23,-1
Chig Okonkwo,TEN,TE,15,4,4,12,6,6
C.J. Uzomah,PHI,TE,1,,,,,
Ja'Lynn Polk,NE,WR,3,,,,,
George Kittle,SF,TE,12,1,1,-3,-7,4
Keenan Allen,CHI,WR,10,4,2,14,21,4
Dalton Schultz,HST,TE,6,1,,,5,
CeeDee Lamb,DAL,WR,10,3,2,80,33,54
Noah Fant,SEA,TE,11,,,,,
Nick Vannett,TEN,TE,2,,,,,
Jordan Akins,CLV,TE,8,1,,,10,
