Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Adonai Mitchell,NYJ,WR,7,3,1,26,53,8
Nick Westbrook-Ikhine,MIA,WR,2,,,,,
Tyler Higbee,LA,TE,10,4,3,68,78,9
Saquon Barkley,PHI,RB,7,1,,,21,
Evan Engram,DEN,TE,6,1,1,12,10,2
Jamari Thrash,CLV,WR,3,1,,,23,
Matthew Golden,GB,WR,5,2,2,70,67,3
Charlie Jones,CIN,WR,1,1,,,40,
Rasheen Ali,BLT,RB,1,,,,,
KhaDarel Hodge,ATL,WR,2,1,,,17,
Cooper Kupp,SEA,WR,8,3,1,21,65,
Tommy Tremble,CAR,TE,5,2,1,7,31,
Ja'Marr Chase,CIN,WR,13,5,3,48,109,1
Adam Trautman,DEN,TE,2,,,,,
Trevor Etienne,CAR,RB,1,,,,,
D'Andre Swift,CHI,RB,8,,,,,
Ben Sims,MIN,TE,2,,,,,
Robbie Chosen,WAS,WR,2,,,,,
Kayshon Boutte,NE,WR,8,1,1,29,27,2
Hunter Long,JAX,TE,6,,,,,
Sal Cannella,CLV,TE,1,,,,,
Christian Watson,GB,WR,3,,,,,
Justice Hill,BLT,RB,7,,,,,
Tyler Conklin,LAC,TE,2,,,,,
Kyle Williams,NE,WR,7,,,,,
Jonathan Taylor,IND,RB,16,,,,,
Troy Franklin,DEN,WR,7,4,1,32,135,8
Jordan Mason,MIN,RB,2,,,,,
Tre Tucker,LV,WR,13,4,1,28,98,5
Michael Pittman,IND,WR,14,,,,,
Tim Jones,JAX,WR,1,,,,,
Malik Washington,MIA,WR,6,3,1,2,47,
Greg Dortch,ARZ,WR,8,,,,,
Tip Reiman,ARZ,TE,1,,,,,
Tyrell Shavers,BUF,WR,2,,,,,
Javonte Williams,DAL,RB,3,,,,,
Courtland Sutton,DEN,WR,10,4,1,17,81,3
Audric Estime,NO,RB,3,,,,,
Charlie Kolar,BLT,TE,5,,,,,
Zach Ertz,WAS,TE,6,2,1,19,45,5
Darnell Washington,PIT,TE,10,3,2,48,36,25
Davis Allen,LA,TE,8,4,2,40,59,15
Dalton Kincaid,BUF,TE,6,3,2,46,47,11
Hunter Henry,NE,TE,12,6,3,65,102,23
Jakobi Meyers,JAX,WR,13,3,1,45,54,24
Jahmyr Gibbs,DET,RB,3,,,,,
Cody White,SEA,WR,2,1,1,60,17,43
Zavier Scott,MIN,RB,1,1,,,24,
Ian Thomas,LV,TE,1,,,,,
Zay Flowers,BLT,WR,17,7,2,65,151,27
Michael Wilson,ARZ,WR,18,6,3,71,143,10
Xavier Hutchinson,HST,WR,8,1,1,22,20,2
T.J. Hockenson,MIN,TE,12,2,1,18,40,1
Stone Smartt,NYJ,TE,3,1,,,15,
Tim Patrick,JAX,WR,8,4,1,26,73,10
Josh Reynolds,NYJ,WR,2,,,,,
Noah Gray,KC,TE,7,2,,,38,
Brian Thomas,JAX,WR,15,8,3,63,193,5
Chimere Dike,TEN,WR,13,4,,,92,
Devin Culp,TB,TE,1,,,,,
Tyrone Tracy,NYG,RB,12,,,,,
Michael Mayer,LV,TE,3,1,1,11,8,3
Marvin Harrison,ARZ,WR,9,1,1,16,21,
DeAndre Hopkins,BLT,WR,6,1,1,17,18,-1
Mo Alie-Cox,IND,TE,4,,,,,
Ollie Gordon,MIA,RB,1,,,,,
Austin Hooper,NE,TE,4,1,1,3,12,
Justin Watson,HST,WR,1,,,,,
Rashee Rice,KC,WR,10,2,,,30,
Britain Covey,PHI,WR,1,,,,,
Keon Coleman,BUF,WR,9,1,,,17,
Lil'Jordan Humphrey,DEN,WR,5,1,,,22,
Jordan Addison,MIN,WR,16,7,2,52,146,1
Tyler Lockett,LV,WR,4,1,,,21,
De'Von Achane,MIA,RB,3,,,,,
Mike Evans,TB,WR,12,7,2,25,144,6
Xavier Smith,LA,WR,10,3,2,87,109,13
Kenneth Walker,SEA,RB,4,,,,,
Sean Tucker,TB,RB,2,,,,,
Brashard Smith,KC,RB,1,,,,,
John FitzPatrick,GB,TE,1,,,,,
Tank Bigsby,PHI,RB,2,,,,,
Jordan Watkins,SF,WR,1,1,,,18,
Cedrick Wilson,MIA,WR,3,1,,,13,
Luke Schoonmaker,DAL,TE,2,1,,,21,
Nate Adkins,DEN,TE,1,1,,,11,
Tre Harris,LAC,WR,4,,,,,
Jack Stoll,NO,TE,3,,,,,
Russell Gage,SF,WR,2,,,,,
Darius Cooper,PHI,WR,2,,,,,
Jalen Royals,KC,WR,1,,,,,
Jayden Higgins,HST,WR,13,3,,,72,
Skyy Moore,SF,WR,1,,,,,
David Martin-Robinson,TEN,TE,1,,,,,
Xavier Restrepo,TEN,WR,1,1,,,27,
Woody Marks,HST,RB,3,,,,,
James Proche,TEN,WR,4,,,,,
Puka Nacua,LA,WR,23,4,3,78,105,3
Aaron Jones,MIN,RB,7,,,,,
Luke Farrell,SF,TE,3,,,,,
Nyheim Hines,NO,RB,1,,,,,
Luke Musgrave,GB,TE,3,1,1,26,20,6
Christian Kirk,HST,WR,7,1,,,15,
Mitchell Evans,CAR,TE,1,,,,,
Jalen McMillan,TB,WR,2,,,,,
D'Ernest Johnson,NE,RB,1,,,,,
Theo Johnson,NYG,TE,11,1,,,15,
Jahan Dotson,PHI,WR,6,2,,,75,
DeVonta Smith,PHI,WR,10,3,2,57,84,20
Jameson Williams,DET,WR,6,3,1,24,63,4
Brian Robinson,SF,RB,1,,,,,
Alvin Kamara,NO,RB,5,,,,,
Gunner Olszewski,NYG,WR,5,2,1,24,54,
Jimmy Horn,CAR,WR,1,1,,,15,
Tai Felton,MIN,WR,1,,,,,
Tucker Fisk,LAC,TE,2,,,,,
Ray-Ray McCloud,NYG,WR,5,,,,,
Eric Saubert,SEA,TE,1,,,,,
DeMario Douglas,NE,WR,9,1,1,2,8,
Cade Otton,TB,TE,19,3,1,27,58,9
Malik Nabers,NYG,WR,1,,,,,
Xavier Weaver,ARZ,WR,6,,,,,
Colson Yankoff,WAS,TE,2,1,1,14,13,1
Taysom Hill,NO,TE,1,,,,,
Blake Corum,LA,RB,3,,,,,
Julian Hill,MIA,TE,2,,,,,
Tyquan Thornton,KC,WR,9,4,1,61,126,17
Breece Hall,NYJ,RB,3,,,,,
DK Metcalf,PIT,WR,13,2,,,36,
Parker Washington,JAX,WR,14,4,2,27,68,2
Mark Andrews,BLT,TE,12,4,2,33,66,1
Thomas Fidone,NYG,TE,1,,,,,
Travis Hunter,JAX,WR,12,3,1,34,72,8
Harrison Bryant,HST,TE,2,,,,,
Tylan Wallace,BLT,WR,7,2,1,15,47,
Jonnu Smith,PIT,TE,9,3,,,60,
Elijah Higgins,ARZ,TE,7,,,,,
Adam Thielen,PIT,WR,5,1,,,29,
Josiah Deguara,ARZ,TE,1,,,,,
Amon-Ra St. Brown,DET,WR,6,3,2,47,56,10
Isaiah Williams,NYJ,WR,4,,,,,
Chris Moore,WAS,WR,3,2,,,55,
Tutu Atwell,LA,WR,8,3,,,96,
Josh Palmer,BUF,WR,6,1,1,32,21,11
Mason Kinsey,TEN,WR,1,,,,,
Omarion Hampton,LAC,RB,2,,,,,
Charlie Woerner,ATL,TE,7,,,,,
Kameron Johnson,TB,WR,1,,,,,
Corey Kiner,ARZ,RB,1,,,,,
Dyami Brown,JAX,WR,6,1,1,18,16,2
Luther Burden,CHI,WR,7,,,,,
Garrett Wilson,NYJ,WR,3,,,,,
Blake Whiteheart,CLV,TE,1,,,,,
Mason Taylor,NYJ,TE,8,3,1,4,51,
Emanuel Wilson,GB,RB,1,,,,,
Quentin Johnston,LAC,WR,6,2,2,79,66,18
Xavier Worthy,KC,WR,11,4,1,22,119,3
Elijah Moore,BUF,WR,2,2,2,59,34,25
Malachi Corley,CLV,WR,1,,,,,
Rachaad White,TB,RB,7,1,,,15,
AJ Barner,SEA,TE,8,,,,,
Zach Charbonnet,SEA,RB,4,,,,,
Chuba Hubbard,CAR,RB,4,,,,,
Jared Wayne,HST,WR,1,,,,,
Derrick Henry,BLT,RB,5,,,,,
Kareem Hunt,KC,RB,11,,,,,
Ty Johnson,BUF,RB,5,,,,,
Van Jefferson,TEN,WR,14,4,3,66,77,7
Elic Ayomanor,TEN,WR,15,6,2,63,140,22
LeQuint Allen,JAX,RB,4,,,,,
Colston Loveland,CHI,TE,13,6,3,86,138,18
Bijan Robinson,ATL,RB,20,1,,,20,
Calvin Austin,PIT,WR,6,3,1,18,78,
Isiah Pacheco,KC,RB,4,,,,,
Pat Freiermuth,PIT,TE,7,1,,,24,
Darren Waller,MIA,TE,1,1,,,22,
Stefon Diggs,NE,WR,12,5,4,76,107,5
Kyle Monangai,CHI,RB,3,,,,,
Ashton Jeanty,LV,RB,9,,,,,
Ben Sinnott,WAS,TE,1,,,,,
Zay Jones,ARZ,WR,3,,,,,
Jaylin Noel,HST,WR,7,3,1,27,64,4
Andrei Iosivas,CIN,WR,12,,,,,
Hunter Renfrow,CAR,WR,4,,,,,
Isaac TeSlaa,DET,WR,2,,,,,
Allen Lazard,NYJ,WR,4,,,,,
Darnell Mooney,ATL,WR,19,4,,,79,
Jeremy Ruckert,NYJ,TE,3,,,,,
Kalif Raymond,DET,WR,3,,,,,
Curtis Samuel,BUF,WR,2,,,,,
Chase Brown,CIN,RB,14,,,,,
Daniel Bellinger,NYG,TE,7,3,1,21,56,2
Drew Sample,CIN,TE,8,,,,,
Dylan Drummond,ATL,WR,2,,,,,
Devontez Walker,BLT,WR,5,3,3,88,93,2
Dawson Knox,BUF,TE,9,6,2,35,97,3
Noah Brown,WAS,WR,2,1,1,19,19,
Emeka Egbuka,TB,WR,22,8,4,152,180,58
Dontayvion Wicks,GB,WR,5,3,,,92,
Trey McBride,ARZ,TE,19,11,7,119,176,18
John Bates,WAS,TE,3,1,1,22,8,14
Dont'e Thornton,LV,WR,6,1,,,43,
Will Shipley,PHI,RB,1,,,,,
Tucker Kraft,GB,TE,6,2,1,8,31,
Kyren Williams,LA,RB,20,,,,,
Jalen Coker,CAR,WR,3,1,,,17,
Arian Smith,NYJ,WR,2,,,,,
Marvin Mims,DEN,WR,5,,,,,
Dallas Goedert,PHI,TE,8,4,3,48,59,15
Cedric Tillman,CLV,WR,7,3,3,83,60,23
Calvin Ridley,TEN,WR,1,,,,,
Harold Fannin,CLV,TE,11,6,3,54,113,9
Terry McLaurin,WAS,WR,5,2,1,28,37,9
Chris Godwin,TB,WR,8,,,,,
Devin Neal,NO,RB,1,,,,,
Oronde Gadsden,LAC,TE,6,4,2,28,52,5
TreVeyon Henderson,NE,RB,7,,,,,
Kyle Pitts,ATL,TE,27,9,6,149,186,34
Raheim Sanders,CLV,RB,1,,,,,
Tyler Warren,IND,TE,18,10,4,80,168,14
Chris Rodriguez,WAS,RB,4,,,,,
Olamide Zaccheaus,CHI,WR,6,,,,,
Alec Pierce,IND,WR,17,4,2,56,106,8
Jalen Tolbert,DAL,WR,3,,,,,
Drake London,ATL,WR,20,8,2,27,146,
Jaylin Lane,WAS,WR,2,,,,,
LaJohntay Wester,BLT,WR,1,,,,,
Christian McCaffrey,SF,RB,14,,,,,
Tez Johnson,TB,WR,9,2,,,34,
Khalil Shakir,BUF,WR,8,,,,,
Sterling Shepard,TB,WR,17,3,1,20,56,2
Mitchell Tinsley,CIN,WR,3,3,,,58,
Brycen Tremayne,CAR,WR,2,,,,,
Jaxon Smith-Njigba,SEA,WR,9,3,2,81,78,22
Sam LaPorta,DET,TE,2,,,,,
Jackson Hawes,BUF,TE,1,,,,,
Dee Eskridge,MIA,WR,1,,,,,
Brittain Brown,CHI,RB,1,,,,,
Rashod Bateman,BLT,WR,10,1,1,36,29,7
Grant Calcaterra,PHI,TE,4,,,,,
Josh Jacobs,GB,RB,2,,,,,
Cade Stover,HST,TE,1,,,,,
Tee Higgins,CIN,WR,10,2,2,45,41,4
Jaylen Waddle,MIA,WR,4,2,2,42,44,2
Jerome Ford,CLV,RB,2,,,,,
George Pickens,DAL,WR,8,1,1,43,39,4
Rico Dowdle,CAR,RB,1,,,,,
Ricky Pearsall,SF,WR,7,4,1,24,87,3
Chris Olave,NO,WR,11,5,,,94,
Ben Skowronek,PIT,WR,3,1,,,15,
Jake Tonges,SF,TE,7,1,1,4,11,
Trey Benson,ARZ,RB,4,,,,,
Roman Wilson,PIT,WR,5,,,,,
Wan'Dale Robinson,NYG,WR,15,6,2,41,143,8
Ryan Flournoy,DAL,WR,4,2,2,22,28,2
Deebo Samuel,WAS,WR,7,,,,,
Devin Duvernay,CHI,WR,1,1,,,39,
Mike Gesicki,CIN,TE,6,3,1,14,25,
Tyreek Hill,MIA,WR,1,,,,,
Demarcus Robinson,SF,WR,9,3,,,56,
Tory Horton,SEA,WR,4,2,1,25,74,
Travis Kelce,KC,TE,17,5,1,31,90,8
Cole Kmet,CHI,TE,8,2,1,28,52,1
Rhamondre Stevenson,NE,RB,2,,,,,
Brenton Strange,JAX,TE,13,3,3,80,64,16
Kylen Granson,PHI,TE,3,,,,,
Konata Mumpfield,LA,WR,10,,,,,
Kimani Vidal,LAC,RB,4,,,,,
RJ Harvey,DEN,RB,2,,,,,
Mason Tipton,NO,WR,4,1,,,20,
Savion Williams,GB,WR,2,1,1,33,32,1
Jalin Hyatt,NYG,WR,2,1,,,18,
David Njoku,CLV,TE,8,2,2,18,22,3
Brock Bowers,LV,TE,10,4,3,56,77,3
Terrance Ferguson,LA,TE,7,4,1,18,72,3
Brandin Cooks,BUF,WR,7,1,,,27,
A.J. Brown,PHI,WR,8,2,,,42,
Luke McCaffrey,WAS,WR,1,,,,,
Brock Wright,DET,TE,1,,,,,
Ryan Miller,TB,WR,1,1,,,21,
Gunnar Helm,TEN,TE,6,1,,,14,
Justin Jefferson,MIN,WR,19,6,2,36,142,3
Rashid Shaheed,SEA,WR,10,4,2,108,98,48
Greg Dulcich,MIA,TE,4,1,1,23,18,5
Johnny Mundt,JAX,TE,4,,,,,
Durham Smythe,CHI,TE,1,,,,,
Xavier Legette,CAR,WR,7,3,2,58,70,8
Austin Trammell,JAX,WR,3,2,,,53,
Tony Pollard,TEN,RB,5,,,,,
Ray Davis,BUF,RB,2,,,,,
DeeJay Dallas,JAX,RB,1,,,,,
Ladd McConkey,LAC,WR,8,2,1,58,37,43
JuJu Smith-Schuster,KC,WR,8,,,,,
Romeo Doubs,GB,WR,7,,,,,
Chig Okonkwo,TEN,TE,11,3,1,39,73,3
Tyler Johnson,NYJ,WR,5,4,2,50,84,13
James Cook,BUF,RB,5,,,,,
Jared Wiley,KC,TE,1,,,,,
Isaiah Likely,BLT,TE,2,,,,,
Dalton Schultz,HST,TE,11,1,,,23,
Anthony Gould,IND,WR,1,,,,,
George Kittle,SF,TE,7,,,,,
Hayden Rucci,MIA,TE,1,,,,,
Keenan Allen,LAC,WR,8,2,1,30,53,2
CeeDee Lamb,DAL,WR,5,2,2,69,55,14
Noah Fant,CIN,TE,7,2,1,1,23,
