Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Jahmyr Gibbs,DET,RB,16,2,2,20,12,8
Cody White,SEA,WR,3,1,1,21,8,13
Hunter Henry,NE,TE,34,9,7,86,51,48
Dalton Kincaid,BUF,TE,12,2,2,20,20,3
Jakobi Meyers,JAX,WR,17,7,5,78,60,44
Gabe Davis,BUF,WR,14,8,5,28,30,10
Michael Wilson,ARZ,WR,30,12,11,107,66,45
Ian Thomas,LV,TE,3,1,1,12,10,2
Zay Flowers,BLT,WR,22,6,4,44,61,11
Rashee Rice,KC,WR,17,9,6,95,50,61
Britain Covey,PHI,WR,3,1,1,8,5,3
Austin Hooper,NE,TE,13,1,1,14,10,4
Justin Watson,HST,WR,5,1,1,3,3,
Jaylen Wright,MIA,RB,1,,,,,
Tyrone Tracy,NYG,RB,13,,,,,
Michael Mayer,LV,TE,7,2,1,19,13,11
Ben Yurosek,MIN,TE,1,,,,,
Devin Culp,TB,TE,3,1,1,6,11,
Ollie Gordon,MIA,RB,4,,,,,
Marvin Harrison,ARZ,WR,17,7,4,33,32,19
Bryce Oliver,TEN,WR,1,1,1,8,5,3
Mo Alie-Cox,IND,TE,3,1,1,5,10,
John FitzPatrick,GB,TE,3,2,2,12,5,7
Brashard Smith,KC,RB,6,,,,,
Sean Tucker,TB,RB,1,,,,,
Treyton Welch,NO,TE,1,,,,,
Cedrick Wilson,MIA,WR,3,2,2,15,7,8
Jordan Watkins,SF,WR,1,,,,,
Tank Bigsby,PHI,RB,4,,,,,
Tyler Lockett,LV,WR,23,4,2,18,21,8
Jordan Addison,MIN,WR,15,1,1,4,12,
Lil'Jordan Humphrey,DEN,WR,8,1,1,6,4,2
Keon Coleman,BUF,WR,26,9,8,50,30,34
Xavier Smith,LA,WR,7,,,,,
Kenneth Walker,SEA,RB,14,,,,,
De'Von Achane,MIA,RB,20,1,,7,13,
Mike Evans,TB,WR,12,9,5,39,64,6
Jayden Higgins,HST,WR,30,14,9,85,79,38
Skyy Moore,SF,WR,9,2,2,31,23,8
Darius Cooper,PHI,WR,8,2,2,19,12,7
Jack Stoll,NO,TE,1,,,,,
Tre Harris,LAC,WR,25,8,6,54,41,25
Luke Schoonmaker,DAL,TE,5,,,,,
Malik Heath,GB,WR,2,,,,,
Shane Zylstra,DET,TE,4,,,,,
Jahan Dotson,PHI,WR,35,3,2,18,16,7
DeVonta Smith,PHI,WR,38,10,9,112,75,43
D'Ernest Johnson,NE,RB,2,,,,,
Theo Johnson,NYG,TE,21,7,1,11,54,4
Jalen McMillan,TB,WR,3,1,1,11,7,4
Mitchell Evans,CAR,TE,5,2,2,20,11,9
Jameson Williams,DET,WR,27,,,,,
Puka Nacua,LA,WR,38,26,22,241,161,104
Woody Marks,HST,RB,19,,,,,
James Proche,TEN,WR,1,,,,,
Luke Musgrave,GB,TE,3,,,,,
Aaron Jones,MIN,RB,8,,,,,
Luke Farrell,SF,TE,6,2,2,17,14,3
Christian Kirk,HST,WR,18,2,2,34,12,22
Malik Nabers,NYG,WR,7,3,2,20,19,11
James Mitchell,CAR,TE,1,,,,,
Cade Otton,TB,TE,16,3,2,23,23,11
DeMario Douglas,NE,WR,17,2,2,52,17,35
Xavier Weaver,ARZ,WR,9,,,,,
Taysom Hill,NO,TE,5,,,,,
Colson Yankoff,WAS,TE,1,,,,,
Dylan Laube,LV,RB,1,,,,,
Jason Brownlee,KC,WR,2,,,,,
Tai Felton,MIN,WR,2,1,1,9,7,2
Jimmy Horn,CAR,WR,5,2,2,11,4,7
Brian Robinson,SF,RB,6,,,,,
Alvin Kamara,NO,RB,8,,,,,
Gunner Olszewski,NYG,WR,4,,,,,
Eric Saubert,SEA,TE,2,,,,,
Ray-Ray McCloud,NYG,WR,11,2,1,5,13,
DK Metcalf,PIT,WR,30,11,8,70,54,37
Mark Andrews,BLT,TE,14,5,4,39,46,6
Parker Washington,JAX,WR,18,6,5,50,39,15
Travis Hunter,JAX,WR,12,4,3,26,20,11
Kendre Miller,NO,RB,2,,,,,
Thomas Fidone,NYG,TE,1,,,,,
Braxton Berrios,HST,WR,9,2,2,20,12,8
Julian Hill,MIA,TE,2,,,,,
Dameon Pierce,KC,RB,1,,,,,
Blake Corum,LA,RB,7,,,,,
Evan Hull,NO,RB,1,,,,,
Breece Hall,NYJ,RB,5,,,,,
Tyquan Thornton,KC,WR,19,1,1,5,12,
Chris Moore,WAS,WR,16,2,2,25,17,8
Tutu Atwell,LA,WR,15,,,,,
David Moore,CAR,WR,2,,,,,
Amon-Ra St. Brown,DET,WR,29,19,12,153,111,87
Isaiah Williams,NYJ,WR,6,1,,,4,
Charlie Woerner,ATL,TE,7,,,,,
Mason Kinsey,TEN,WR,1,,,,,
Omarion Hampton,LAC,RB,12,,,,,
Josh Palmer,BUF,WR,16,4,3,30,28,6
Antonio Gibson,NE,RB,1,,,,,
Jonnu Smith,PIT,TE,18,1,,,6,
Harrison Bryant,HST,TE,1,,,,,
Tylan Wallace,BLT,WR,1,,,,,
Josiah Deguara,ARZ,TE,2,,,,,
Adam Thielen,PIT,WR,14,2,1,11,18,7
Elijah Higgins,ARZ,TE,16,4,4,82,18,64
Blake Whiteheart,CLV,TE,7,,,,,
Mason Taylor,NYJ,TE,9,1,,,5,
Emanuel Wilson,GB,RB,4,,,,,
Quentin Johnston,LAC,WR,30,7,5,38,32,16
Corey Kiner,ARZ,RB,1,,,,,
Jeff Wilson,MIA,RB,1,,,,,
Kameron Johnson,TB,WR,2,1,,,10,
Dyami Brown,JAX,WR,8,2,1,8,11,2
Luther Burden,CHI,WR,13,3,2,32,29,7
Garrett Wilson,NYJ,WR,5,3,3,32,18,25
Kareem Hunt,KC,RB,13,,,,,
Derrick Henry,BLT,RB,5,,,,,
Robert Tonyan,KC,TE,2,,,,,
Elic Ayomanor,TEN,WR,22,13,5,36,76,10
Andre Baccellia,ARZ,WR,3,,,,,
Ty Johnson,BUF,RB,10,,,11,,
Van Jefferson,TEN,WR,19,4,4,35,26,9
Rachaad White,TB,RB,10,,,,,
Elijah Moore,BUF,WR,3,1,,,6,
Malachi Corley,CLV,WR,3,,,,,
Xavier Worthy,KC,WR,22,2,1,8,18,1
Zach Charbonnet,SEA,RB,6,,,,,
Chuba Hubbard,CAR,RB,10,,,,,
Jared Wayne,HST,WR,1,,,,,
AJ Barner,SEA,TE,29,2,2,17,15,2
Pat Freiermuth,PIT,TE,25,5,5,66,34,32
Isiah Pacheco,KC,RB,11,,,,,
Darren Waller,MIA,TE,11,2,2,27,7,20
Bijan Robinson,ATL,RB,37,6,4,37,29,17
LeQuint Allen,JAX,RB,7,,,,,
Colston Loveland,CHI,TE,19,9,7,74,73,22
Calvin Austin,PIT,WR,21,8,5,53,50,22
Ronnie Bell,NO,WR,4,1,1,7,6,1
Isaac TeSlaa,DET,WR,13,1,1,8,6,2
Allen Lazard,NYJ,WR,6,,,,,
Hunter Renfrow,CAR,WR,11,3,3,13,15,2
Andrei Iosivas,CIN,WR,41,9,4,33,48,10
Jeremy Ruckert,NYJ,TE,2,,,11,,
Kalif Raymond,DET,WR,10,2,2,32,17,15
Darnell Mooney,ATL,WR,41,5,1,16,55,7
Ashton Jeanty,LV,RB,11,,,,,
Kyle Monangai,CHI,RB,7,,,,,
Ben Sinnott,WAS,TE,2,1,1,7,16,-9
Jaydon Blue,DAL,RB,2,,,,,
Stefon Diggs,NE,WR,31,16,11,92,102,35
Jaylin Noel,HST,WR,11,2,1,13,12,8
Zay Jones,ARZ,WR,7,2,1,17,19,8
Dylan Drummond,ATL,WR,5,1,1,9,7,2
Drew Sample,CIN,TE,13,,,,,
Daniel Bellinger,NYG,TE,9,,,,,
Austin Ekeler,WAS,RB,4,,,,,
Devontez Walker,BLT,WR,1,,,,,
Chase Brown,CIN,RB,23,1,,6,2,
Curtis Samuel,BUF,WR,2,,,,,
Tanner Hudson,CIN,TE,13,1,,,9,
Kyren Williams,LA,RB,22,1,1,13,2,11
Payne Durham,TB,TE,2,,,,,
Will Shipley,PHI,RB,6,,,,,
Tucker Kraft,GB,TE,6,,,,,
Dontayvion Wicks,GB,WR,5,4,2,31,24,17
Malik Davis,DAL,RB,5,,,,,
Dawson Knox,BUF,TE,16,2,2,23,17,6
Cam Skattebo,NYG,RB,4,,,,,
Noah Brown,WAS,WR,1,,,,,
Emeka Egbuka,TB,WR,18,5,2,18,33,7
Dont'e Thornton,LV,WR,9,1,,,5,
John Bates,WAS,TE,7,1,,,10,
Trey McBride,ARZ,TE,34,7,6,65,35,36
Chris Godwin,TB,WR,10,3,2,24,32,1
Terry McLaurin,WAS,WR,14,6,5,43,43,11
Harold Fannin,CLV,TE,22,11,7,74,61,42
Kyle Pitts,ATL,TE,48,17,16,196,122,80
Dante Pettis,NO,WR,9,,,,,
Dalen Cambre,NYG,WR,1,,,,,
TreVeyon Henderson,NE,RB,7,,,,,
Jayden Reed,GB,WR,3,,,,,
Devin Neal,NO,RB,11,,,,,
Oronde Gadsden,LAC,TE,30,4,2,26,27,10
Raheem Mostert,LV,RB,4,,,,,
Jalen Coker,CAR,WR,17,4,3,44,45,14
Dallas Goedert,PHI,TE,32,2,2,19,10,9
Cedric Tillman,CLV,WR,15,2,1,25,25,13
Arian Smith,NYJ,WR,5,,,,,
Marvin Mims,DEN,WR,9,2,2,13,5,8
Calvin Ridley,TEN,WR,13,3,,,28,
Olamide Zaccheaus,CHI,WR,12,5,3,49,36,26
Theo Wease,MIA,WR,3,1,1,8,2,6
DJ Giddens,IND,RB,1,,,,,
Chris Rodriguez,WAS,RB,3,,,,,
Jaylin Lane,WAS,WR,18,4,2,17,25,7
Jalen Tolbert,DAL,WR,19,1,1,12,6,6
Drake London,ATL,WR,37,18,9,131,101,74
Alec Pierce,IND,WR,27,6,3,44,58,19
Albert Okwuegbunam,LV,TE,1,,,,,
Raheim Sanders,CLV,RB,1,1,1,10,6,4
Tyler Warren,IND,TE,27,5,4,28,33,6
Sam LaPorta,DET,TE,15,5,5,42,35,16
Jackson Hawes,BUF,TE,1,,,,,
Jaxon Smith-Njigba,SEA,WR,35,16,14,172,128,63
AJ Dillon,PHI,RB,2,,,,,
Dee Eskridge,MIA,WR,4,2,2,14,11,3
Sterling Shepard,TB,WR,12,1,,,6,
Khalil Shakir,BUF,WR,28,13,11,92,50,47
Tez Johnson,TB,WR,9,1,,,10,
Christian McCaffrey,SF,RB,44,6,3,45,42,33
Mitchell Tinsley,CIN,WR,6,1,,,8,
Brycen Tremayne,CAR,WR,5,1,1,8,4,4
Jerome Ford,CLV,RB,14,,,,,
George Pickens,DAL,WR,54,29,22,323,186,174
Jeremy McNichols,WAS,RB,13,,,,,
Rico Dowdle,CAR,RB,14,,,,,
Chris Olave,NO,WR,34,6,6,58,47,11
Ricky Pearsall,SF,WR,22,1,1,5,5,
Grant Calcaterra,PHI,TE,10,1,1,6,2,4
Rashod Bateman,BLT,WR,13,1,1,5,4,1
Jaylen Waddle,MIA,WR,29,16,11,153,156,39
Tee Higgins,CIN,WR,37,8,4,50,43,34
Josh Jacobs,GB,RB,5,,,,,
Cade Stover,HST,TE,6,,,,,
Scott Miller,PIT,WR,10,3,3,30,22,8
Mike Gesicki,CIN,TE,20,6,3,22,43,1
Deebo Samuel,WAS,WR,29,10,7,75,49,43
Devin Duvernay,CHI,WR,1,,,,,
Ryan Flournoy,DAL,WR,29,5,5,49,28,21
Clyde Edwards-Helaire,KC,RB,2,,,,,
Roman Wilson,PIT,WR,7,1,1,27,4,23
Trey Benson,ARZ,RB,2,,,,,
Jake Tonges,SF,TE,27,10,7,64,52,19
Ben Skowronek,PIT,WR,3,,,,,
Beaux Collins,NYG,WR,2,1,,,5,
Wan'Dale Robinson,NYG,WR,27,8,5,60,42,35
Kylen Granson,PHI,TE,5,,,,,
Konata Mumpfield,LA,WR,15,2,2,11,19,
Derius Davis,LAC,WR,6,,,,,
Savion Williams,GB,WR,1,,,,,
Kimani Vidal,LAC,RB,13,,,,,
RJ Harvey,DEN,RB,10,1,,,4,
Mason Tipton,NO,WR,10,2,2,13,11,2
Tory Horton,SEA,WR,18,6,6,63,38,25
Travis Kelce,KC,TE,34,10,7,82,61,36
Cole Kmet,CHI,TE,10,,,,,
Tyreek Hill,MIA,WR,8,1,1,4,3,1
Brenton Strange,JAX,TE,15,4,4,43,21,22
Demarcus Robinson,SF,WR,27,1,1,8,5,3
Kaleb Johnson,PIT,RB,2,,,,,
Rhamondre Stevenson,NE,RB,14,2,2,23,14,9
Greg Dulcich,MIA,TE,9,2,1,17,11,12
Rashid Shaheed,SEA,WR,33,9,6,55,63,9
Gunnar Helm,TEN,TE,6,1,1,6,5,1
Justin Jefferson,MIN,WR,19,10,5,66,81,25
Xavier Legette,CAR,WR,26,3,2,6,20,-1
Johnny Mundt,JAX,TE,6,1,1,16,5,11
Durham Smythe,CHI,TE,2,,,,,
Terrance Ferguson,LA,TE,15,1,1,6,5,1
David Njoku,CLV,TE,19,6,4,34,38,11
Brock Bowers,LV,TE,18,8,7,94,49,51
Jalin Hyatt,NYG,WR,7,,,,,
Ryan Miller,TB,WR,1,,,,,
Brock Wright,DET,TE,2,,,,,
Brandin Cooks,BUF,WR,18,4,4,26,21,5
A.J. Brown,PHI,WR,38,26,21,200,156,68
Luke McCaffrey,WAS,WR,8,,,,,
Samori Toure,NO,WR,1,1,,,9,
Tyler Johnson,NYJ,WR,3,2,1,15,24,2
Chig Okonkwo,TEN,TE,20,1,1,8,7,1
Ke'Shawn Williams,CIN,WR,2,,,,,
Alex Bachman,LV,WR,1,1,1,9,6,3
Ray Davis,BUF,RB,2,,,,,
DeeJay Dallas,JAX,RB,1,,,,,
Tony Pollard,TEN,RB,15,,,,,
Ladd McConkey,LAC,WR,39,10,7,96,66,49
JuJu Smith-Schuster,KC,WR,30,11,5,68,70,47
Romeo Doubs,GB,WR,14,9,9,67,53,17
Noah Fant,CIN,TE,10,2,2,10,9,2
CeeDee Lamb,DAL,WR,41,15,11,112,96,46
Treylon Burks,WAS,WR,9,2,,,37,
James Cook,BUF,RB,10,,,,,
George Kittle,SF,TE,16,2,2,21,17,4
Dalton Schultz,HST,TE,37,3,1,8,16,4
Keenan Allen,LAC,WR,41,14,7,61,70,34
Anthony Gould,IND,WR,4,,,,,
Isaiah Likely,BLT,TE,12,6,5,84,44,44
