Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Jameson Williams,DET,WR,21,8,3,100,211,33
Brian Robinson,SF,RB,2,,,,,
Alvin Kamara,NO,RB,7,,,,,
Gunner Olszewski,NYG,WR,2,,,,,
Jimmy Horn,CAR,WR,1,1,,,30,
Tucker Fisk,LAC,TE,1,,,,,
Ray-Ray McCloud,NYG,WR,2,1,,,14,
DeMario Douglas,NE,WR,9,5,2,90,176,18
Cade Otton,TB,TE,17,1,1,12,9,3
Malik Nabers,NYG,WR,2,,,,,
Xavier Weaver,ARZ,WR,4,1,,,24,
Colson Yankoff,WAS,TE,1,,,,,
Jason Brownlee,KC,WR,1,,,,,
Blake Corum,LA,RB,6,,,,,
Julian Hill,MIA,TE,4,,,,,
Tyquan Thornton,KC,WR,13,9,7,246,318,21
Breece Hall,NYJ,RB,4,,,,,
Trent Sherfield,ARZ,WR,1,,,,,
Evan Hull,NO,RB,2,,,,,
DK Metcalf,PIT,WR,15,7,3,130,121,88
Mark Andrews,BLT,TE,5,3,1,19,39,7
Parker Washington,JAX,WR,12,4,1,23,110,1
Braxton Berrios,HST,WR,1,,,,,
Kendre Miller,NO,RB,1,,,,,
Travis Hunter,JAX,WR,10,4,2,72,120,3
Jonnu Smith,PIT,TE,8,1,1,21,14,7
Elijah Higgins,ARZ,TE,7,,,,,
Adam Thielen,PIT,WR,3,,,,,
Amon-Ra St. Brown,DET,WR,20,10,2,47,191,11
Isaiah Williams,NYJ,WR,2,,,,,
Chris Moore,WAS,WR,7,1,1,19,11,8
Tutu Atwell,LA,WR,2,1,1,34,31,3
Josh Palmer,BUF,WR,10,1,1,45,40,5
Mason Kinsey,TEN,WR,1,,,,,
Omarion Hampton,LAC,RB,4,,,,,
Charlie Woerner,ATL,TE,3,,,,,
Kameron Johnson,TB,WR,2,1,,,15,
Dyami Brown,JAX,WR,12,4,1,39,139,1
Luther Burden,CHI,WR,11,3,1,35,76,
Garrett Wilson,NYJ,WR,2,1,1,18,14,4
Blake Whiteheart,CLV,TE,1,,,,,
Cameron Latu,PHI,TE,2,,,,,
Mason Taylor,NYJ,TE,7,2,2,38,16,22
Emanuel Wilson,GB,RB,7,,,,,
Quentin Johnston,LAC,WR,14,5,2,26,87,1
Xavier Worthy,KC,WR,10,3,,,79,
Malachi Corley,CLV,WR,1,,,,,
Rachaad White,TB,RB,10,,,,,
AJ Barner,SEA,TE,10,1,1,26,26,
Zach Charbonnet,SEA,RB,6,,,,,
Chuba Hubbard,CAR,RB,6,,,,,
Jared Wayne,HST,WR,1,1,1,17,14,3
Sean McKeon,IND,TE,1,,,,,
Derrick Henry,BLT,RB,6,,,,,
Kareem Hunt,KC,RB,8,,,,,
Ty Johnson,BUF,RB,3,,,,,
Van Jefferson,TEN,WR,10,2,2,58,57,1
Andre Baccellia,ARZ,WR,2,,,,,
Elic Ayomanor,TEN,WR,15,4,1,26,93,2
LeQuint Allen,JAX,RB,6,,,,,
Colston Loveland,CHI,TE,22,4,2,36,61,12
Bijan Robinson,ATL,RB,10,,,,,
Jaleel McLaughlin,DEN,RB,1,,,,,
Calvin Austin,PIT,WR,14,3,1,22,55,
Isiah Pacheco,KC,RB,5,,,,,
Pat Freiermuth,PIT,TE,9,2,1,19,32,
Darren Waller,MIA,TE,16,9,3,38,140,2
Stefon Diggs,NE,WR,6,2,1,24,39,8
Jaydon Blue,DAL,RB,1,,,,,
Kyle Monangai,CHI,RB,14,,,,,
Ashton Jeanty,LV,RB,8,,,,,
Ben Sinnott,WAS,TE,1,,,,,
Zay Jones,ARZ,WR,5,,,,,
Jaylin Noel,HST,WR,8,4,3,116,117,12
Andrei Iosivas,CIN,WR,10,4,2,66,102,12
Isaac TeSlaa,DET,WR,8,,,,,
Allen Lazard,NYJ,WR,4,1,,,13,
Darnell Mooney,ATL,WR,12,6,1,49,122,6
Jeremy Ruckert,NYJ,TE,1,,,,,
Kalif Raymond,DET,WR,9,2,1,20,39,3
Tanner Hudson,CIN,TE,1,,,,,
Curtis Samuel,BUF,WR,2,,,,,
Chase Brown,CIN,RB,4,,,,,
Najee Harris,LAC,RB,1,,,,,
Daniel Bellinger,NYG,TE,6,2,1,14,25,1
Drew Sample,CIN,TE,4,,,,,
Dylan Drummond,ATL,WR,3,,,,,
Dawson Knox,BUF,TE,6,1,1,23,17,6
Noah Brown,WAS,WR,3,2,1,18,38,2
Emeka Egbuka,TB,WR,17,9,6,163,248,29
Malik Davis,DAL,RB,4,,,,,
Dontayvion Wicks,GB,WR,7,,,,,
Trey McBride,ARZ,TE,17,5,4,86,96,10
John Bates,WAS,TE,4,,,,,
Dont'e Thornton,LV,WR,5,1,,,15,
Cam Skattebo,NYG,RB,2,,,,,
Will Shipley,PHI,RB,4,,,,,
Kyren Williams,LA,RB,10,,,,,
Payne Durham,TB,TE,2,,,,,
Tucker Kraft,GB,TE,10,2,2,81,24,57
Jalen Coker,CAR,WR,8,3,3,48,37,12
Raheem Mostert,LV,RB,3,,,,,
Arian Smith,NYJ,WR,5,1,,,47,
Marvin Mims,DEN,WR,10,3,,,125,
Dallas Goedert,PHI,TE,9,2,1,23,53,2
Cedric Tillman,CLV,WR,4,2,2,28,30,5
Calvin Ridley,TEN,WR,5,3,1,47,66,7
Harold Fannin,CLV,TE,6,1,,,12,
Terry McLaurin,WAS,WR,6,3,1,51,73,20
Chris Godwin,TB,WR,11,2,,,40,
Devin Neal,NO,RB,1,,,,,
Oronde Gadsden,LAC,TE,12,5,5,112,95,20
TreVeyon Henderson,NE,RB,7,,,,,
Jayden Reed,GB,WR,3,,,,,
Kyle Pitts,ATL,TE,11,,,,,
Dante Pettis,NO,WR,3,1,,,17,
Raheim Sanders,CLV,RB,1,,,,,
Tyler Warren,IND,TE,19,2,2,31,26,5
Will Mallory,IND,TE,1,1,1,16,16,
Albert Okwuegbunam,LV,TE,1,1,,,19,
Chris Rodriguez,WAS,RB,2,,,,,
Theo Wease,MIA,WR,5,3,3,54,48,6
Olamide Zaccheaus,CHI,WR,13,1,,,28,
Alec Pierce,IND,WR,22,7,5,143,228,15
Jalen Tolbert,DAL,WR,7,,,,,
Drake London,ATL,WR,5,1,1,17,16,1
Jaylin Lane,WAS,WR,9,4,2,57,119,1
Bo Melton,GB,WR,1,1,1,45,44,1
Christian McCaffrey,SF,RB,15,,,,,
Tez Johnson,TB,WR,8,5,2,41,127,8
Khalil Shakir,BUF,WR,10,2,1,37,52,4
Sterling Shepard,TB,WR,7,1,1,19,18,1
Mitchell Tinsley,CIN,WR,2,,,,,
Jaxon Smith-Njigba,SEA,WR,20,10,7,191,190,53
Sam LaPorta,DET,TE,3,,,,,
Jackson Hawes,BUF,TE,3,,,,,
Dee Eskridge,MIA,WR,3,1,,,16,
Ross Dwelley,DET,TE,1,,,,,
Rashod Bateman,BLT,WR,9,2,,,28,
Grant Calcaterra,PHI,TE,3,2,1,15,33,1
Stephen Carlson,CHI,TE,1,,,,,
Josh Jacobs,GB,RB,6,,,,,
Cade Stover,HST,TE,3,,,,,
Tee Higgins,CIN,WR,10,5,4,70,62,20
Scott Miller,PIT,WR,2,,,,,
Jaylen Waddle,MIA,WR,18,9,5,88,153,15
Jeremy McNichols,WAS,RB,9,,,,,
Jerome Ford,CLV,RB,4,,,,,
George Pickens,DAL,WR,15,3,2,38,90,2
Rico Dowdle,CAR,RB,2,,,,,
Ricky Pearsall,SF,WR,9,3,1,26,72,5
Pharaoh Brown,ARZ,TE,1,,,,,
Chris Olave,NO,WR,20,10,6,133,212,24
Ben Skowronek,PIT,WR,2,,,,,
Beaux Collins,NYG,WR,2,,,,,
Jake Tonges,SF,TE,9,3,2,37,47,4
Trey Benson,ARZ,RB,2,,,,,
Roman Wilson,PIT,WR,9,2,1,45,65,1
Wan'Dale Robinson,NYG,WR,20,9,4,135,252,35
Ryan Flournoy,DAL,WR,10,2,,,78,
Deebo Samuel,WAS,WR,15,2,,,28,
Mike Gesicki,CIN,TE,4,1,,,18,
Demarcus Robinson,SF,WR,8,5,4,98,110,15
Tory Horton,SEA,WR,4,2,,,80,
Travis Kelce,KC,TE,17,,,,,
Cole Kmet,CHI,TE,16,5,1,14,76,1
Rhamondre Stevenson,NE,RB,7,,,,,
Brenton Strange,JAX,TE,9,2,1,7,26,
Kylen Granson,PHI,TE,2,,,,,
Konata Mumpfield,LA,WR,1,,,,,
Kimani Vidal,LAC,RB,6,,,,,
RJ Harvey,DEN,RB,4,,,,,
Mason Tipton,NO,WR,5,,,,,
Savion Williams,GB,WR,1,,,,,
Jalin Hyatt,NYG,WR,4,1,,,41,
David Njoku,CLV,TE,3,,,,,
Brock Bowers,LV,TE,11,4,3,42,62,10
Terrance Ferguson,LA,TE,5,2,2,58,65,
Brandin Cooks,BUF,WR,10,3,2,86,101,7
A.J. Brown,PHI,WR,11,2,1,16,28,
Luke McCaffrey,WAS,WR,3,2,1,50,75,2
Brock Wright,DET,TE,2,,,,,
Samori Toure,NO,WR,1,1,,,25,
Ryan Miller,TB,WR,3,,,,,
Gunnar Helm,TEN,TE,5,,,,,
Justin Jefferson,MIN,WR,13,7,4,107,164,34
Rashid Shaheed,SEA,WR,16,3,2,23,38,
Greg Dulcich,MIA,TE,9,3,2,32,39,7
Johnny Mundt,JAX,TE,6,,,,,
Durham Smythe,CHI,TE,3,,,,,
Xavier Legette,CAR,WR,9,2,1,22,30,6
Austin Trammell,JAX,WR,1,1,,,22,
Tony Pollard,TEN,RB,2,,,,,
Ray Davis,BUF,RB,1,,,,,
Ladd McConkey,LAC,WR,16,4,1,15,112,6
JuJu Smith-Schuster,KC,WR,13,,,,,
Romeo Doubs,GB,WR,17,6,3,87,145,15
Chig Okonkwo,TEN,TE,12,2,1,16,35,5
Ke'Shawn Williams,CIN,WR,1,,,,,
Tyler Johnson,NYJ,WR,1,,,,,
James Cook,BUF,RB,7,,,,,
Treylon Burks,WAS,WR,2,,,,,
Michael Bandy,DEN,WR,1,,,,,
Isaiah Likely,BLT,TE,4,2,1,4,25,
Dalton Schultz,HST,TE,16,1,1,47,15,32
Anthony Gould,IND,WR,2,,,,,
George Kittle,SF,TE,9,1,1,1,10,
Zaire Mitchell-Paden,NO,TE,1,,,,,
Keenan Allen,LAC,WR,14,2,1,11,38,
CeeDee Lamb,DAL,WR,14,3,2,63,82,20
Noah Fant,CIN,TE,4,,,,,
