"Player Details","","","","","","","","","","","","","","","Splits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"ID","Rank","Name","Team","POS","G","Season","Season Type","WEEK","First Name","Last Name","Location","Team Name","Team","Opponent","-","-","WEEK","Home/Away","-","Conference","Division","Team","-","DOWN","QTR","-","PERSONNEL","-","BLITZED","PAP","Pressured","?","PASS RESULT","THROW TYPE","-","SEPARATION","CATCHABLE","CONTESTED","ROUTE","Alignment (Position)","Alignment (Side)","-","SCHEME","POST MoF","PRE MoF","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","RTE","RYOE","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"8407D6E02600","11","Bijan Robinson","ATL","RB","17","2025","1","18","Bijan","Robinson","Atlanta","Falcons","ATL","TB, BUF, NO, MIA, CAR, SF, WAS, IND, NYJ, SEA, ARZ, MIN, NE, LA","2025","2025","2025308","Home","2025","NFC","NFC South","NO","2025","1","4","2025","21","2025","No","Yes","No","Straight Drop","Incomplete","Horizontal","2025","Tight","Yes","No","Out","Backfield","","2025","Cover 4","Two-High (Open)","Single (Closed)","56","0.9824561403508771","-0.07692307692307693","-2","-0.007936507936507936","26","1.5294117647058822","0.48148148148148145","0.4642857142857143","21","0.8076923076923077","125","7.352941176470588","0.5208333333333334","2.232142857142857","4.8076923076923075","5.9523809523809526","152","7.238095238095238","46","2.1904761904761907","","","2","","","1","20","0.46511627906976744","3","0.14285714285714285","7","0.125","1","0.038461538461538464","23","0.8846153846153846","12","0.46153846153846156","4","2","0.5","1","86.7","0.49056603773584906","-1.599848994115385","0.2857142857142857","0.6428571428571429","","0.07142857142857142","56","0","0.8214285714285714","2.7058823529411766","46","49.073839467","2.886696439235294","0.7200463373571429","40.322594892"
"38CD459AA4DA","12","CeeDee Lamb","DAL","WR","14","2025","1","18","CeeDee","Lamb","Dallas","Cowboys","DAL","LAC, KC, LV, CHI, MIN, NYG, DEN, PHI, DET, ARZ, WAS","2025","2025","2025313","Away","2025","NFC","NFC East","NYG","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","20","0.6896551724137931","18.285714285714285","128","0.4169381107491857","7","0.5","0.28","0.35","5","0.7142857142857143","119","8.5","0.4423791821561338","5.95","17","23.8","31","6.2","8","1.6","","","1","1","","3","5","0.29411764705882354","1","0.2","3","0.15","","","6","0.8571428571428571","","","3","2","0.6666666666666666","","74.1","0.3888888888888889","7.619019798571429","1","","","","20","0","0.9949999999999999","1.4214285714285713","19.9","13.327291571","0.9519493979285715","0.66636457855","13.327291571"
"8F2DA6570021","13","Mack Hollins","NE","WR","15","2025","1","16","Mack","Hollins","New England","Patriots","NE","BUF, NO, CLV, TB, CIN, TEN, MIA, CAR, NYG, NYJ, LV, PIT, ATL, BLT","2025","2025","2025288","Away","2025","AFC","AFC North","BLT","2025","2","4","2025","21","2025","No","Yes","Yes","Scramble Left","Run","","2025","","No","No","","","","2025","Cover 2","Two-High (Open)","Single (Closed)","44","0.6111111111111112","13.11111111111111","118","0.27251732101616627","9","0.6","0.16981132075471697","0.20454545454545456","6","0.6666666666666666","95","6.333333333333333","0.21158129175946547","2.159090909090909","10.555555555555555","15.833333333333334","21","3.5","5","0.8333333333333334","","","","","","","8","0.21052631578947367","","","6","0.13636363636363635","","","6","0.6666666666666666","","","2","1","0.5","","101.6","0.2571428571428571","1.3860030634444453","0.8636363636363636","0.11363636363636363","0.022727272727272728","","44","0","0.3613636363636364","1.06","15.9","15.745405088","1.0496936725333332","0.34612997302272724","15.229718813"
"CCF8ADE99CAC","14","Kyle Williams","NE","WR","17","2025","1","18","Kyle","Williams","New England","Patriots","NE","BUF, NO, CLV, TB, CIN, TEN, CAR, MIA, NYG, NYJ, LV, PIT, ATL, BLT","2025","2025","2025319","Home","2025","AFC","AFC East","MIA","2025","2","4","2025","21","2025","Yes","Yes","No","Roll Right","Catch","Horizontal","2025","Step","Yes","No","Flat","Wide","Left","2025","Cover 1","Single (Closed)","Single (Closed)","26","0.3132530120481928","12","72","0.1460446247464503","6","0.35294117647058826","0.1","0.23076923076923078","4","0.6666666666666666","92","5.411764705882353","0.19532908704883228","3.5384615384615383","15.333333333333334","23","68","17","1","0.25","1","0.5","","","","1","5","0.11627906976744186","","","3","0.11538461538461539","1","0.16666666666666666","6","1","","","","","0","","149.3","0.3","6.4959740095","0.8846153846153846","0.11538461538461539","","","26","0","0.7384615384615386","1.1294117647058826","19.200000000000003","12.827176424000001","0.7545397896470589","0.49335293938461544","12.827176424000001"
"CCC4E7CA8D23","15","Justin Jefferson","MIN","WR","17","2025","1","18","Justin","Jefferson","Minnesota","Vikings","MIN","PIT, CHI, ATL, CIN, DET, GB, BLT, DAL, NYG, WAS, SEA, LAC, CLV, PHI","2025","2025","2025312","Home","2025","NFC","NFC North","GB","2025","1","4","2025","21","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","26","0.896551724137931","15.857142857142858","111","0.7350993377483444","7","0.4117647058823529","0.2692307692307692","0.2692307692307692","5","0.7142857142857143","88","5.176470588235294","0.4018264840182648","3.3846153846153846","12.571428571428571","17.6","4","0.8","5","1","","","1","1","","1","7","0.4117647058823529","","","5","0.19230769230769232","","","5","0.7142857142857143","","","3","3","1","1","74.1","0.3333333333333333","2.3516765235714296","1","","","","26","0","0.5307692307692308","0.8117647058823529","13.8","11.237530221","0.6610311894705883","0.4322127008076923","11.237530221"
"E104E7F5CCA0","16","Charlie Kolar","BLT","TE","17","2025","1","18","Charlie","Kolar","Baltimore","Ravens","BLT","KC, HST, LA, NYJ, MIN, CIN, PIT, CHI, DET, NE, CLV, BUF, MIA, GB","2025","2025","2025321","Away","2025","AFC","AFC North","PIT","2025","3","4","2025","21","2025","No","Yes","No","Straight Drop","Catch","Horizontal","2025","Wide Open","Yes","No","Mid/Deep Cross","","","2025","Cover 0","Two-High (Open)","Two-High (Open)","18","0.2857142857142857","8.5","51","0.09272727272727273","6","0.35294117647058826","0.11764705882352941","0.3333333333333333","5","0.8333333333333334","81","4.764705882352941","0.13705583756345177","4.5","13.5","16.2","37","7.4","6","1.2","1","0.25","1","1","1","","3","0.075","1","0.2","5","0.2777777777777778","","","6","1","","","","","0","","158.3","0.35294117647058826","5.675621430166667","0.05555555555555555","0.05555555555555555","0.8888888888888888","","18","0","1.0611111111111111","1.1235294117647059","19.1","11.096395692","0.6527291583529412","0.6164664273333333","11.096395692"
"9E33CA8316B1","17","Jayden Higgins","HST","WR","17","2025","1","18","Jayden","Higgins","Houston","Texans","HST","DEN, BUF, TB, LA, TEN, SF, JAX, SEA, IND, ARZ, BLT, KC, LV, LAC","2025","2025","2025310","Home","2025","AFC","AFC South","IND","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","19","0.7916666666666666","10.571428571428571","74","0.387434554973822","7","0.4117647058823529","0.35","0.3684210526315789","4","0.5714285714285714","78","4.588235294117647","0.582089552238806","4.105263157894737","11.142857142857142","19.5","30","7.5","4","1","","","","","","1","3","0.2727272727272727","","","4","0.21052631578947367","","","4","0.5714285714285714","","","","","0","","96.1","0.5833333333333334","3.667341818714285","0.8947368421052632","0.10526315789473684","","","19","0","0.6210526315789474","0.6941176470588236","11.8","12.290521988","0.7229718816470588","0.6468695783157895","12.290521988"
"BF9627FDF142","18","George Pickens","DAL","WR","17","2025","1","18","George","Pickens","Dallas","Cowboys","DAL","PHI, CHI, DET, DEN, CAR, LAC, ARZ, WAS, NYJ, LV, GB, KC, MIN, NYG","2025","2025","2025313","Away","2025","NFC","NFC East","NYG","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","32","0.8421052631578947","21.22222222222222","191","0.4811083123425693","9","0.5294117647058824","0.2647058823529412","0.28125","4","0.4444444444444444","76","4.470588235294118","0.21839080459770116","2.375","8.444444444444445","19","","","","","2","0.5","3","3","2","5","8","0.38095238095238093","","","3","0.09375","","","5","0.5555555555555556","","","2","1","0.5","1","113.9","0.3103448275862069","-1.6895158343333334","0.96875","0.03125","","","32","0","0.7375","1.3882352941176472","23.6","23.467275876","1.3804279927058822","0.733352371125","23.467275876"
"07A2428D9E1B","19","Mark Andrews","BLT","TE","17","2025","1","18","Mark","Andrews","Baltimore","Ravens","BLT","HST, LA, KC, NYJ, MIN, CIN, PIT, CHI, DET, NE, BUF, CLV, MIA, GB","2025","2025","2025321","Away","2025","AFC","AFC North","PIT","2025","3","4","2025","21","2025","No","Yes","No","Straight Drop","Catch","Horizontal","2025","Wide Open","Yes","No","Mid/Deep Cross","","","2025","Cover 0","Two-High (Open)","Two-High (Open)","26","0.4126984126984127","9","63","0.11454545454545455","7","0.4117647058823529","0.13725490196078433","0.2692307692307692","5","0.7142857142857143","65","3.823529411764706","0.10998307952622674","2.5","9.285714285714286","13","16","3.2","6","1.2","","","1","1","","","5","0.125","","","3","0.11538461538461539","1","0.14285714285714285","6","0.8571428571428571","","","1","1","1","","100.3","0.2916666666666667","1.5753253918571428","0.11538461538461539","0.8846153846153846","","","26","0","0.8346153846153845","1.276470588235294","21.7","13.186667163","0.7756863037058823","0.45964961938461535","11.950890103999999"
"EB2919473EB3","20","Cooper Kupp","SEA","WR","16","2025","1","18","Cooper","Kupp","Seattle","Seahawks","SEA","TB, PIT, ATL, MIN, CAR, HST, LA, ARZ, SF, JAX, TEN, NO, IND","2025","2025","2025307","Away","2025","NFC","NFC West","SF","2025","4","4","2025","21","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","29","0.5686274509803921","9.857142857142858","69","0.17164179104477612","7","0.4375","0.15217391304347827","0.2413793103448276","6","0.8571428571428571","65","4.0625","0.15402843601895735","2.2413793103448274","9.285714285714286","10.833333333333334","15","2.5","3","0.5","","","","","","","5","0.17857142857142858","1","0.16666666666666666","3","0.10344827586206896","","","6","0.8571428571428571","","","","","0","","65.8","0.25","0.926259441857143","0.896551724137931","0.10344827586206896","","","29","0","0.43103448275862066","0.78125","12.5","10.977485742","0.686092858875","0.3785339911034483","10.977485742"
"B662CBC6DDEC","21","Demarcus Robinson","SF","WR","14","2025","1","18","Demarcus","Robinson","San Francisco","49ers","SF","CAR, TEN, HST, IND, SEA, ATL, CHI, NYG, CLV, TB, ARZ, LA, JAX","2025","2025","2025307","Home","2025","NFC","NFC West","SEA","2025","4","4","2025","21","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","36","0.21686746987951808","14.4","72","0.08342989571263036","5","0.35714285714285715","0.032467532467532464","0.1388888888888889","4","0.8","65","4.642857142857143","0.04905660377358491","1.8055555555555556","13","16.25","12","3","2","0.5","1","0.14285714285714285","","1","1","2","3","0.030927835051546393","","","4","0.1111111111111111","","","4","0.8","1","0.2","2","2","1","","158.3","0.13157894736842105","3.9367534605999994","0.8333333333333334","0.16666666666666666","","","36","0","0.4583333333333333","1.1785714285714286","16.5","8.718878459999999","0.6227770328571428","0.24219106833333331","8.718878459999999"
"2667EBDA89F2","22","Josh Oliver","MIN","TE","15","2025","1","18","Josh","Oliver","Minnesota","Vikings","MIN","CHI, PIT, ATL, CIN, PHI, GB, DAL, NYG, WAS, DET, LAC, SEA, CLV","2025","2025","2025312","Home","2025","NFC","NFC North","GB","2025","1","4","2025","21","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","16","0.5714285714285714","2.857142857142857","20","0.13071895424836602","7","0.4666666666666667","0.28","0.4375","7","1","64","4.266666666666667","0.30917874396135264","4","9.142857142857142","9.142857142857142","44","6.285714285714286","9","1.2857142857142858","1","1","2","","","","4","0.23529411764705882","","","4","0.25","","","7","1","","","1","1","1","","144.3","0.35","2.7419123478571428","","0.0625","0.9375","","16","0","1.2125","1.2933333333333332","19.4","11.342702808","0.7561801872","0.7089189255","11.342702808"
"527A578B61FA","23","Hunter Henry","NE","TE","17","2025","1","18","Hunter","Henry","New England","Patriots","NE","ATL, TB, BUF, NO, MIA, CAR, CLV, TEN, NYJ, LV, NYG, BLT, CIN, PIT","2025","2025","2025319","Home","2025","AFC","AFC East","MIA","2025","2","4","2025","21","2025","Yes","Yes","No","Roll Right","Catch","Horizontal","2025","Step","Yes","No","Flat","","","2025","Cover 1","Single (Closed)","Single (Closed)","41","0.4939759036144578","10.333333333333334","93","0.18864097363083165","9","0.5294117647058824","0.15","0.21951219512195122","4","0.4444444444444444","61","3.588235294117647","0.12951167728237792","1.4878048780487805","6.777777777777778","15.25","20","5","5","1.25","","","","","","1","7","0.16279069767441862","","","3","0.07317073170731707","3","0.3333333333333333","7","0.7777777777777778","","","3","1","0.3333333333333333","","27.8","0.25","-1.8228177217777781","0.17073170731707318","0.4878048780487805","0.34146341463414637","","41","0","0.24634146341463417","0.5941176470588236","10.100000000000001","13.992150007","0.8230676474705882","0.3412719513902439","13.992150007"
"914DF5DC7D31","24","Jake Tonges","SF","TE","16","2025","1","17","Jake","Tonges","San Francisco","49ers","SF","LA, HST, CAR, TEN, IND, NYG, ATL, TB, CHI, NO, CLV, JAX, SEA, ARZ","2025","2025","2025304","Home","2025","NFC","NFC North","CHI","2025","2","4","2025","21","2025","No","No","No","Straight Drop","Catch","Horizontal","2025","Open","Yes","No","Mid/Deep Cross","Inline","Right","2025","Cover 2","Two-High (Open)","Two-High (Open)","37","0.20218579234972678","3.2","32","0.032520325203252036","10","0.625","0.05917159763313609","0.2702702702702703","9","0.9","60","3.75","0.04135079255685734","1.6216216216216217","6","6.666666666666667","30","3.3333333333333335","12","1.3333333333333333","","","1","","","","10","0.09523809523809523","","","3","0.08108108108108109","","","9","0.9","2","0.2","2","2","1","","91.7","0.2702702702702703","-0.6885707935","0.05405405405405406","0.2702702702702703","0.6756756756756757","","37","0","0.40540540540540543","0.9375","15","17.52074369","1.095046480625","0.4735336132432432","17.52074369"
"1BD0C4B968DD","25","Jahmyr Gibbs","DET","RB","17","2025","1","18","Jahmyr","Gibbs","Detroit","Lions","DET","CHI, TB, CLV, PHI, DAL, PIT, WAS, BLT, KC, GB, LA, MIN, CIN, NYG","2025","2025","2025315","Away","2025","NFC","NFC North","CHI","2025","1","4","2025","21","2025","No","No","No","","","","2025","","No","No","","Slot","Left","2025","","","","16","0.8421052631578947","-1.2857142857142858","-9","-0.17307692307692307","7","0.4117647058823529","0.4666666666666667","0.4375","6","0.8571428571428571","59","3.4705882352941178","0.4957983193277311","3.6875","8.428571428571429","9.833333333333334","69","11.5","3","0.5","","","1","","","","5","0.45454545454545453","3","0.5","3","0.1875","1","0.14285714285714285","7","1","2","0.2857142857142857","1","1","1","","101.8","0.4666666666666667","2.481192638","0.375","0.25","","0.375","16","0","0.71875","0.6764705882352942","11.5","12.827798056","0.7545763562352942","0.7126952005625","11.403123209"
"4CFA1FDF18BF","26","Brashard Smith","KC","RB","17","2025","1","18","Brashard","Smith","Kansas City","Chiefs","KC","DET, PHI, NYG, DAL, TEN, LV, BLT, WAS, HST, LAC, JAX, DEN, BUF, IND","2025","2025","2025318","Away","2025","AFC","AFC West","LV","2025","","","2025","","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","20","0.9523809523809523","-2.1666666666666665","-26","1.3","12","0.7058823529411765","0.6","0.6","10","0.8333333333333334","59","3.4705882352941178","0.5175438596491229","2.95","4.916666666666667","5.9","90","9","13","1.3","","","2","","","","11","0.7333333333333333","","","1","0.05","","","10","0.8333333333333334","10","0.8333333333333334","","","0","","87.2","0.6666666666666666","-1.2568375995","0.5","0.35","","0.15","20","0","0.9400000000000001","1.1058823529411765","18.8","20.727081229","1.2192400722941177","0.9185971075999999","18.371942152"
