Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Tyler Goodson,IND,RB,3,,,,,
Jordan Mason,SF,RB,4,,,,,
Tre Tucker,LV,WR,12,5,3,30,51,
Michael Pittman,IND,WR,5,1,,,12,
Malik Washington,MIA,WR,3,,,,,
Greg Dortch,ARZ,WR,4,1,1,7,7,
Tip Reiman,ARZ,TE,4,,,,,
Cam Akers,MIN,RB,1,,,,,
Courtland Sutton,DEN,WR,1,1,,,11,
JaMycal Hasty,NE,RB,1,,,,,
DJ Chark,LAC,WR,1,1,,,16,
Darnell Washington,PIT,TE,1,,,,,
Zach Ertz,WAS,TE,12,,,,,
Keon Coleman,BUF,WR,7,2,1,14,21,
Davis Allen,LA,TE,5,,,,,
Lil'Jordan Humphrey,DEN,WR,1,,,,,
Jordan Addison,MIN,WR,7,4,2,28,79,1
Tyler Lockett,SEA,WR,12,4,2,16,34,-1
De'Von Achane,MIA,RB,2,,,,,
Mike Evans,TB,WR,8,6,5,56,61,11
Kenneth Walker,SEA,RB,2,,,,,
Sean Tucker,TB,RB,1,,,,,
Ramel Keyton,LV,WR,2,1,,,10,
John FitzPatrick,GB,TE,1,,,,,
Tank Bigsby,JAX,RB,4,,,,,
Mike Woods,CLV,WR,1,,,,,
Xavier Gipson,NYJ,WR,1,,,,,
Cedrick Wilson,NO,WR,1,,,,,
Tyrone Tracy,NYG,RB,4,,,,,
Michael Mayer,LV,TE,2,1,1,9,9,
Marvin Harrison,ARZ,WR,9,6,4,49,81,-4
Austin Hooper,NE,TE,5,,,,,
Justin Watson,KC,WR,5,2,1,13,38,-1
Rashee Rice,KC,WR,1,,,,,
Ty Chandler,MIN,RB,2,,,,,
Britain Covey,PHI,WR,1,,,,,
Puka Nacua,LA,WR,7,2,1,16,28,1
Joe Mixon,HST,RB,7,,,,,
Aaron Jones,MIN,RB,1,,,,,
Luke Farrell,JAX,TE,1,,,,,
Luke Musgrave,GB,TE,1,,,,,
Christian Kirk,JAX,WR,2,,,,,
Jalen McMillan,TB,WR,6,2,1,5,22,-1
D'Ernest Johnson,JAX,RB,2,,,,,
Theo Johnson,NYG,TE,6,,,,,
Jahan Dotson,PHI,WR,4,1,,,10,
DeVonta Smith,PHI,WR,4,2,2,15,17,-2
Trenton Irwin,CIN,WR,2,1,,,18,
Jameson Williams,DET,WR,4,2,1,10,17,-1
Luke Schoonmaker,DAL,TE,2,,,,,
Nate Adkins,DEN,TE,1,,,,,
Jack Stoll,MIA,TE,1,,,,,
Malik Heath,GB,WR,2,1,1,7,7,
Skyy Moore,KC,WR,1,1,,,8,
Chris Conley,SF,WR,1,1,,,18,
Travis Homer,CHI,RB,1,,,,,
Rakim Jarrett,TB,WR,1,,,,,
Breece Hall,NYJ,RB,1,,,,,
DK Metcalf,SEA,WR,14,5,3,37,70,6
Mark Andrews,BLT,TE,2,,,,,
Parker Washington,JAX,WR,11,3,2,38,52,15
Erick All,CIN,TE,1,,,,,
Diontae Johnson,HST,WR,2,2,1,12,21,1
Brian Robinson,WAS,RB,4,,,,,
Alvin Kamara,NO,RB,2,,,,,
Tucker Fisk,LAC,TE,2,,,,,
Ray-Ray McCloud,ATL,WR,11,4,2,25,47,8
Eric Saubert,SF,TE,4,,,,,
Demario Douglas,NE,WR,7,,,,,
Alexander Mattison,LV,RB,2,,,,,
Cade Otton,TB,TE,4,,,,,
Malik Nabers,NYG,WR,10,5,2,13,50,-1
Tank Dell,HST,WR,9,7,4,61,95,5
Gus Edwards,LAC,RB,2,,,,,
