Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Isaiah Davis,NYJ,RB,1,,,,,
Colby Parkinson,LA,TE,3,2,1,9,-11,14
Josh Oliver,MIN,TE,1,1,1,8,-3,11
Nick Chubb,CLV,RB,2,,,,,
Michael Carter,ARZ,RB,3,,,,,
Tyjae Spears,TEN,RB,4,1,1,-5,-4,-1
Laviska Shenault,LAC,WR,3,3,3,24,-9,33
D.J. Moore,CHI,WR,36,29,28,198,-68,264
Bucky Irving,TB,RB,14,6,5,40,-26,61
KaVontae Turpin,DAL,WR,12,10,8,84,-18,98
Jamison Crowder,WAS,WR,2,1,1,5,-3,8
John Metchie,HST,WR,4,3,3,11,-8,19
Marquise Brown,KC,WR,2,2,2,7,-8,15
Kenneth Gainwell,PHI,RB,1,,,,,
Jordan Mims,NO,RB,4,2,1,,-7,3
Jalen Brooks,DAL,WR,5,1,1,,-2,2
Kevin Austin,NO,WR,3,1,,,,
Andrew Ogletree,IND,TE,2,1,1,8,-3,11
Jaylen Warren,PIT,RB,4,1,,,-5,
Kendrick Bourne,NE,WR,3,3,3,6,-7,13
Hassan Haskins,LAC,RB,1,,,,,
Dareke Young,SEA,WR,2,,,,,
Mack Hollins,BUF,WR,1,,,,,
Juwan Johnson,NO,TE,4,3,3,4,-13,17
Tyler Boyd,TEN,WR,11,9,9,36,-27,63
Quintin Morris,BUF,TE,1,1,1,5,-3,8
Ja'Tavion Sanders,CAR,TE,1,1,1,4,-3,7
Jauan Jennings,SF,WR,6,,,,,
Marquez Valdes-Scantling,NO,WR,4,,,,,
Adonai Mitchell,IND,WR,4,2,2,2,-4,6
Nick Westbrook-Ikhine,TEN,WR,4,,,,,
Brevyn Spann-Ford,DAL,TE,2,,,,,
Tyler Higbee,LA,TE,2,2,1,13,-9,18
Jake Bobo,SEA,WR,3,,,,,
Saquon Barkley,PHI,RB,2,1,1,5,-6,11
Evan Engram,JAX,TE,8,6,6,11,-17,28
Jamari Thrash,CLV,WR,2,1,,,-2,
KhaDarel Hodge,ATL,WR,4,3,3,36,-5,41
Will Dissly,LAC,TE,10,9,9,86,-31,117
Miles Sanders,CAR,RB,4,4,4,21,-13,34
Charlie Jones,CIN,WR,1,,,,,
J.K. Dobbins,LAC,RB,7,,,,,
Emari Demercado,ARZ,RB,2,,,,,
Josh Whyle,TEN,TE,3,2,1,8,-5,10
Jordan Whittington,LA,WR,3,1,1,7,-4,11
Travis Etienne,JAX,RB,3,,,,,
Samaje Perine,KC,RB,2,,,,,
Ronnie Rivers,LA,RB,2,,,,,
Amari Cooper,BUF,WR,3,1,1,2,-2,4
Darius Slayton,NYG,WR,8,,,,,
Jerry Jeudy,CLV,WR,11,2,2,4,-3,7
Dare Ogunbowale,HST,RB,9,,,,,
Nico Collins,HST,WR,18,16,16,108,-48,156
Jake Ferguson,DAL,TE,8,6,6,19,-25,44
Davante Adams,NYJ,WR,11,8,6,29,-21,40
Christian Watson,GB,WR,2,,,,,
Justice Hill,BLT,RB,8,5,5,23,-19,42
Tyler Conklin,NYJ,TE,3,3,3,9,-8,17
K.J. Osborn,WAS,WR,2,,,,,
James Conner,ARZ,RB,4,,,,,
Jonathan Mingo,DAL,WR,8,1,1,-3,-3,
Cooper Kupp,LA,WR,6,5,5,25,-13,38
Tommy Tremble,CAR,TE,4,1,1,5,-1,6
Ja'Marr Chase,CIN,WR,15,12,10,52,-31,76
D'Andre Swift,CHI,RB,19,3,2,16,-8,23
DeAndre Carter,CHI,WR,2,2,2,13,-4,17
Kayshon Boutte,NE,WR,7,,,,,
Hunter Henry,NE,TE,6,4,3,38,-15,51
Nelson Agholor,BLT,WR,5,1,1,-2,-4,2
Dalton Kincaid,BUF,TE,10,9,9,45,-31,76
Jakobi Meyers,LV,WR,9,5,5,26,-8,34
D.J. Turner,LV,WR,3,2,2,12,-5,17
Jahmyr Gibbs,DET,RB,5,1,1,7,-3,10
Ian Thomas,CAR,TE,1,,,,,
Zay Flowers,BLT,WR,22,17,14,139,-48,180
Michael Wilson,ARZ,WR,5,2,2,5,-5,10
Simi Fehoko,LAC,WR,1,,,,,
Xavier Hutchinson,HST,WR,2,1,1,-4,-4,
Ezekiel Elliott,DAL,RB,2,1,1,,-2,2
Stone Smartt,LAC,TE,1,1,1,6,-3,9
Tim Patrick,DET,WR,4,2,2,10,-3,13
Brian Thomas,JAX,WR,17,15,15,112,-32,144
DeAndre Hopkins,KC,WR,3,1,1,1,-1,2
Josh Reynolds,JAX,WR,2,1,1,3,-4,7
Noah Gray,KC,TE,6,3,3,38,-9,47
Jonathan Taylor,IND,RB,4,,,,,
Troy Franklin,DEN,WR,13,10,9,52,-31,81
Grant DuBose,MIA,WR,1,1,1,-2,-6,4
Tyler Goodson,IND,RB,2,,,,,
Jordan Mason,SF,RB,4,,,,,
Tre Tucker,LV,WR,12,9,8,41,-19,59
Michael Pittman,IND,WR,12,12,11,61,-17,77
Malik Washington,MIA,WR,13,9,8,57,-26,82
Greg Dortch,ARZ,WR,8,7,7,83,-19,102
Tip Reiman,ARZ,TE,2,,,,,
Cam Akers,MIN,RB,5,1,1,9,-4,13
Javonte Williams,DEN,RB,8,1,1,-3,-6,3
JaMycal Hasty,NE,RB,2,,,,,
Courtland Sutton,DEN,WR,4,3,3,9,-8,17
Tyrell Shavers,BUF,WR,1,1,1,69,-2,71
Darnell Washington,PIT,TE,2,2,1,4,-7,7
Zach Ertz,WAS,TE,4,2,2,10,-2,12
Audric Estime,DEN,RB,2,,,,,
Lil'Jordan Humphrey,DEN,WR,9,8,8,64,-23,87
Davis Allen,LA,TE,1,1,,,-5,
Keon Coleman,BUF,WR,10,2,2,20,-7,27
Tyler Lockett,SEA,WR,8,6,6,11,-15,26
Jordan Addison,MIN,WR,8,6,6,15,-19,34
De'Von Achane,MIA,RB,38,17,16,114,-64,176
Mike Evans,TB,WR,10,1,1,6,,6
Xavier Smith,LA,WR,1,1,1,-5,-5,
Kenneth Walker,SEA,RB,5,2,2,-2,-3,1
Sean Tucker,TB,RB,1,,,,,
Tank Bigsby,JAX,RB,1,,,,,
Mike Woods,CLV,WR,3,1,1,4,-2,6
Tyrone Tracy,NYG,RB,7,2,1,10,-9,15
Marvin Harrison,ARZ,WR,3,,,,,
Xavier Gipson,NYJ,WR,4,3,3,10,-9,19
Mo Alie-Cox,IND,TE,1,1,1,6,-1,7
Bryce Oliver,TEN,WR,1,,,,,
Austin Hooper,NE,TE,3,3,3,49,-13,62
Justin Watson,KC,WR,7,1,1,1,-2,3
Rashee Rice,KC,WR,8,8,8,47,-23,70
Ty Chandler,MIN,RB,1,1,1,5,-5,10
Britain Covey,PHI,WR,2,2,2,5,-4,9
Tyler Scott,CHI,WR,1,1,1,5,-3,8
Jaylen Wright,MIA,RB,4,,,,,
Joe Mixon,HST,RB,4,1,1,1,-5,6
Puka Nacua,LA,WR,19,17,17,161,-36,197
Christian Kirk,JAX,WR,5,4,4,27,-10,37
Aaron Jones,MIN,RB,4,3,3,6,-8,14
Luke Farrell,JAX,TE,2,1,1,5,-3,8
Jalen McMillan,TB,WR,8,6,6,56,-2,58
Jahan Dotson,PHI,WR,3,3,3,11,-8,19
DeVonta Smith,PHI,WR,5,5,5,10,-11,21
D'Ernest Johnson,JAX,RB,3,,,,,
Theo Johnson,NYG,TE,5,3,2,19,-12,27
Trenton Irwin,CIN,WR,2,,,,,
Eric Gray,NYG,RB,1,,,,,
Jameson Williams,DET,WR,8,7,7,33,-24,57
Luke Schoonmaker,DAL,TE,2,,,,,
Mecole Hardman,KC,WR,9,6,6,43,-13,56
Malik Heath,GB,WR,1,,,,,
Chris Conley,SF,WR,1,,,,,
Travis Homer,CHI,RB,3,,,,,
Skyy Moore,KC,WR,1,,,,,
Jaelon Darden,SEA,WR,2,1,1,6,-2,8
Pierre Strong,CLV,RB,5,1,1,9,-5,14
Dameon Pierce,HST,RB,1,,,,,
Julian Hill,MIA,TE,3,1,1,4,-3,7
Rakim Jarrett,TB,WR,2,,,,,
Tyquan Thornton,NE,WR,2,1,1,6,-2,8
Breece Hall,NYJ,RB,8,1,1,8,-5,13
MyCole Pruitt,PIT,TE,2,,,,,
DK Metcalf,SEA,WR,8,3,3,11,-4,15
Mark Andrews,BLT,TE,2,1,1,2,-1,3
Parker Washington,JAX,WR,6,3,2,9,-9,14
Allen Robinson,DET,WR,1,,,,,
Erick All,CIN,TE,2,1,1,-1,-1,
Diontae Johnson,HST,WR,5,4,3,10,-9,15
Kendre Miller,NO,RB,4,,,,,
Brian Robinson,WAS,RB,7,2,2,16,-8,24
Alvin Kamara,NO,RB,11,10,9,56,-38,90
Eric Saubert,SF,TE,1,1,1,-1,-1,
Ray-Ray McCloud,ATL,WR,14,14,12,73,-47,112
Alexander Mattison,LV,RB,6,1,,,-4,
Cade Otton,TB,TE,13,10,8,47,-25,66
Demario Douglas,NE,WR,22,17,17,76,-58,134
Tank Dell,HST,WR,7,6,6,23,-24,47
Malik Nabers,NYG,WR,19,14,11,75,-45,109
Xavier Weaver,ARZ,WR,1,,,,,
