teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing
3,Baltimore,Ravens,,PIT,AFC,AFC North,Closed,Closed,Cover 3,17,353,353,0.7648725212464589,34,232,0.6572237960339944,0.7073863636363636,0.019760947860795408,170,0.04815864022662889,2844,8.056657223796034,0.2981715893108298,8.240793201133144,3857,19,7,4,No,Yes,60,0.16997167138810199,-0.13505495750708216,Yes,0.0226628895184136,0.21246458923512748,58,0.1643059490084986,0.031161473087818695,0.06515580736543909,1,0.6118980169971672,2.3433427762039662,2.3400000000000003,10.968838526912181,100.1,Yes,Yes,134
12,Green Bay,Packers,,MIN,NFC,NFC North,Open,Closed,Cover 3,17,261,261,0.7624521072796935,25,176,0.6743295019157088,0.7049808429118773,0.004641728402298817,76,0.03065134099616858,1909,7.314176245210728,0.2592980618124673,7.582375478927203,2626,17,6,,Yes,No,62,0.23754789272030652,-0.06436417624521071,Yes,0.022988505747126436,0.21455938697318008,36,0.13793103448275862,0.04980842911877394,0.04980842911877394,1,0.5670498084291188,2.325287356321839,2.3161290322580643,10.061302681992338,100.9,No,Yes,103
20,Miami,Dolphins,,NE,AFC,AFC East,Closed,Closed,Cover 1,17,282,282,0.8262411347517731,22,205,0.7269503546099291,0.7836879432624113,0.06991980751773053,154,0.05673758865248227,2440,8.652482269503546,0.38524590163934425,9.184397163120567,2698,21,6,2,Yes,No,35,0.12411347517730496,-0.1714790780141844,Yes,0.01773049645390071,0.1595744680851064,34,0.12056737588652482,0.031914893617021274,0.06382978723404255,1,0.6418439716312057,2.2886524822695034,2.4028571428571426,9.567375886524824,114.7,No,Yes,121
25,New York,Jets,,BUF,AFC,AFC East,Closed,Closed,Cover 3,17,305,305,0.7868852459016393,26,201,0.659016393442623,0.7147540983606557,0.017286218285245902,222,0.05573770491803279,2622,8.59672131147541,0.3909229595728452,10.3672131147541,3133,27,,1,Yes,No,50,0.16393442622950818,-0.14905573770491803,No,0.019672131147540985,0.2,38,0.12459016393442623,0.019672131147540985,0.03934426229508197,1,0.6065573770491803,2.3895081967213114,2.406,10.272131147540984,122.3,No,Yes,152
28,Seattle,Seahawks,,SF,NFC,NFC West,Open,Open,Cover 4,17,302,302,0.7649006622516556,23,178,0.5894039735099338,0.6721854304635762,-0.022753135218543052,181,0.08278145695364239,2103,6.9635761589403975,0.35330480266286257,6.251655629139073,3009,14,11,,No,No,51,0.16887417218543047,-0.10828427152317878,No,0.026490066225165563,0.2119205298013245,45,0.1490066225165563,0.04304635761589404,0.06291390728476821,1,0.5496688741721855,2.1817880794701985,2.115686274509804,9.963576158940397,80.5,Yes,Yes,107
31,Tennessee,Titans,,JAX,AFC,AFC South,Closed,Closed,Cover 1,17,294,294,0.8197278911564626,26,212,0.7210884353741497,0.7440273037542662,0.051513072085324185,91,0.02040816326530612,2851,9.697278911564625,0.36759031918625046,10.853741496598639,3106,26,4,1,No,No,51,0.17346938775510204,-0.13575663265306126,No,0.01020408163265306,0.16666666666666666,50,0.17006802721088435,0.023809523809523808,0.09183673469387756,1,0.6870748299319728,2.367687074829932,2.276470588235294,10.605442176870747,126.4,Yes,Yes,138
22,New England,Patriots,True,MIA,AFC,AFC East,Closed,Closed,Cover 1,17,279,279,0.7491039426523297,22,180,0.6451612903225806,0.703971119133574,0.012555966346570413,209,0.053763440860215055,1989,7.129032258064516,0.34338863750628457,7.344086021505376,2868,21,8,1,Yes,No,56,0.2007168458781362,-0.11024982078853045,Yes,0.007168458781362007,0.21863799283154123,43,0.15412186379928317,0.05017921146953405,0.05017921146953405,1,0.5376344086021505,2.3777777777777778,2.398214285714286,10.369175627240143,98.7,No,Yes,103
30,Tampa Bay,Buccaneers,True,CAR,NFC,NFC South,Closed,Closed,Prevent,17,327,327,0.7737003058103975,27,209,0.6391437308868502,0.7033639143730887,0.011943783302752253,232,0.06422018348623854,2721,8.321100917431192,0.3741271591326718,7.969418960244648,3482,19,11,1,No,No,74,0.22629969418960244,-0.07388792048929663,No,0.01834862385321101,0.20795107033639143,49,0.14984709480122324,0.039755351681957186,0.05198776758409786,1,0.5779816513761468,2.315290519877676,2.3216216216216217,10.648318042813456,95.4,No,Yes,136
17,Los Angeles,Rams,True,ARZ,NFC,NFC West,Open,Open,Cover 0,17,321,321,0.7632398753894081,27,207,0.6448598130841121,0.678125,-0.013969618196875033,58,0.03115264797507788,2535,7.897196261682243,0.28915187376725837,7.492211838006231,3338,16,10,,No,No,70,0.21806853582554517,-0.06615436137071652,Yes,0.006230529595015576,0.20249221183800623,49,0.1526479750778816,0.03426791277258567,0.040498442367601244,1,0.573208722741433,2.222741433021807,2.36,10.40809968847352,92.4,No,No,129
14,Indianapolis,Colts,,HST,AFC,AFC South,Open,Open,Prevent,17,346,346,0.7803468208092486,29,233,0.6734104046242775,0.7275362318840579,0.04733143370144921,188,0.05202312138728324,3107,8.979768786127167,0.35049887351142583,8.560693641618498,3762,13,9,3,No,No,65,0.18786127167630057,-0.11327832369942196,No,0.028901734104046242,0.1994219653179191,59,0.17052023121387283,0.03468208092485549,0.05202312138728324,1,0.5982658959537572,2.320809248554913,2.36,10.953757225433526,97.3,No,Yes,152
10,Denver,Broncos,True,LAC,AFC,AFC West,Closed,Closed,Red Zone,17,363,363,0.7603305785123967,24,222,0.6115702479338843,0.6740331491712708,-0.019072167726519318,146,0.06060606060606061,2641,7.2754820936639115,0.36198409693297995,7.371900826446281,3928,13,5,1,No,No,72,0.19834710743801653,-0.0969694214876033,No,0.046831955922865015,0.23140495867768596,58,0.15977961432506887,0.030303030303030304,0.04132231404958678,1,0.5426997245179064,2.2870523415977964,2.2083333333333335,10.853994490358128,89.6,No,No,128
27,Pittsburgh,Steelers,True,BLT,AFC,AFC North,Closed,Closed,Cover 3,17,345,345,0.8318840579710145,25,234,0.6782608695652174,0.7536231884057971,0.04625816511884062,261,0.07536231884057971,3014,8.736231884057972,0.3400796284007963,9.431884057971015,3312,21,4,,No,Yes,58,0.1681159420289855,-0.12523405797101447,Yes,0.017391304347826087,0.14492753623188406,33,0.09565217391304348,0.034782608695652174,0.02608695652173913,1,0.6608695652173913,2.2756521739130435,2.268965517241379,9.6,110.5,Yes,Yes,143
16,Kansas City,Chiefs,,LV,AFC,AFC West,Open,Open,Cover 0,17,271,271,0.7896678966789668,14,179,0.6605166051660517,0.725925925925926,0.006442512877777862,160,0.06273062730627306,1973,7.280442804428044,0.3649265078560568,7.520295202952029,2535,10,3,1,No,No,62,0.22878228782287824,-0.07755184501845017,No,0.014760147601476014,0.18081180811808117,40,0.14760147601476015,0.033210332103321034,0.06642066420664207,1,0.5608856088560885,2.3509225092250925,2.3096774193548386,9.435424354243542,95.1,No,Yes,90
29,San Francisco,49ers,True,SEA,NFC,NFC West,Open,Open,Cover 4,17,316,316,0.7974683544303798,19,217,0.6867088607594937,0.7436708860759493,0.05328470336075952,182,0.056962025316455694,2632,8.329113924050633,0.2906534954407295,8.882911392405063,3395,20,5,4,No,No,52,0.16455696202531644,-0.13937990506329115,No,0.0189873417721519,0.17405063291139242,46,0.14556962025316456,0.03481012658227848,0.056962025316455694,1,0.569620253164557,2.337025316455696,2.2403846153846154,10.74367088607595,108.5,Yes,Yes,133
6,Chicago,Bears,True,DET,NFC,NFC North,Open,Open,Cover 0,17,314,314,0.8089171974522293,29,221,0.7038216560509554,0.7692307692307693,0.0790485388365385,182,0.06050955414012739,2972,9.464968152866241,0.33580080753701214,8.955414012738853,3401,28,16,1,Yes,Yes,51,0.1624203821656051,-0.1564998407643312,Yes,0.025477707006369428,0.1751592356687898,51,0.1624203821656051,0.07006369426751592,0.06687898089171974,1,0.6146496815286624,2.4238853503184714,2.484313725490196,10.898089171974522,108.7,No,Yes,141
5,Carolina,Panthers,,TB,NFC,NFC South,Closed,Closed,Prevent,17,272,272,0.7683823529411765,19,184,0.6764705882352942,0.7316176470588235,0.048274768382352895,141,0.05514705882352941,2375,8.731617647058824,0.3296842105263158,8.235294117647058,3050,18,11,1,No,No,35,0.12867647058823528,-0.17496176470588237,No,0.03308823529411765,0.21323529411764705,36,0.1323529411764706,0.051470588235294115,0.0625,1,0.625,2.335294117647059,2.3457142857142856,11.213235294117647,100,No,Yes,119
1,Arizona,Cardinals,,LA,NFC,NFC West,Open,Open,Cover 0,17,338,338,0.8165680473372781,29,235,0.6952662721893491,0.7655786350148368,0.059455982697329435,218,0.06804733727810651,2731,8.079881656804734,0.3463932625411937,8.893491124260356,3251,25,5,,No,No,58,0.17159763313609466,-0.12712618343195264,Yes,0.011834319526627219,0.17159763313609466,37,0.10946745562130178,0.026627218934911243,0.0650887573964497,1,0.6124260355029586,2.3068047337278106,2.317241379310345,9.733727810650887,112.2,No,No,150
4,Buffalo,Bills,True,NYJ,AFC,AFC East,Closed,Closed,Cover 3,17,258,258,0.7674418604651163,25,158,0.6124031007751938,0.686046511627907,-0.010049063550387594,148,0.07364341085271318,1897,7.352713178294573,0.33948339483394835,7.217054263565892,2739,14,7,3,Yes,No,44,0.17054263565891473,-0.1365015503875969,No,0.003875968992248062,0.2131782945736434,38,0.14728682170542637,0.04263565891472868,0.05813953488372093,1,0.5581395348837209,2.3550387596899225,2.3886363636363637,10.616279069767442,90.5,No,Yes,100
24,New York,Giants,True,DAL,NFC,NFC East,Closed,Closed,Cover 3,17,328,328,0.7896341463414634,24,215,0.6554878048780488,0.7408536585365854,0.042274143853658575,267,0.08536585365853659,2554,7.786585365853658,0.3116679718089272,7.969512195121951,3391,21,8,1,No,No,61,0.18597560975609756,-0.11788536585365852,Yes,0.042682926829268296,0.1951219512195122,52,0.15853658536585366,0.03353658536585366,0.07621951219512195,1,0.600609756097561,2.3365853658536584,2.3278688524590163,10.338414634146341,100.3,No,No,133
2,Atlanta,Falcons,True,NO,NFC,NFC South,Open,Open,Cover 4,17,313,313,0.7635782747603834,22,196,0.6261980830670927,0.6869009584664537,0.017773286242811603,158,0.06070287539936102,2538,8.108626198083067,0.285263987391647,7.389776357827476,3743,18,13,,No,Yes,58,0.1853035143769968,-0.12602444089456868,No,0.012779552715654952,0.22044728434504793,61,0.19488817891373802,0.054313099041533544,0.054313099041533544,1,0.5623003194888179,2.3798722044728433,2.3000000000000003,11.958466453674122,89.9,No,Yes,119
32,Washington,Commanders,,PHI,NFC,NFC East,Closed,Closed,Cover 3,17,313,313,0.7955271565495208,22,217,0.6932907348242812,0.7307692307692307,0.03402053397115379,58,0.03514376996805112,2993,9.562300319488818,0.4086201135983963,10.15335463258786,3272,25,7,4,No,No,59,0.18849840255591055,-0.10343019169329072,No,0.04153354632587859,0.18210862619808307,40,0.12779552715654952,0.03514376996805112,0.054313099041533544,1,0.6325878594249201,2.2674121405750802,2.4508474576271184,10.460063897763579,117,No,No,155
26,Philadelphia,Eagles,True,WAS,NFC,NFC East,Closed,Closed,Cover 3,17,302,302,0.7649006622516556,17,180,0.5960264900662252,0.6777408637873754,-0.02027993541528239,273,0.07947019867549669,2022,6.695364238410596,0.3254203758654797,6.4801324503311255,3225,8,5,,No,No,64,0.2119205298013245,-0.09231241721854304,No,0.026490066225165563,0.20860927152317882,46,0.152317880794702,0.013245033112582781,0.039735099337748346,1,0.5231788079470199,2.3387417218543045,2.2953125,10.7317880794702,81.6,No,No,99
