teamTeamId,teamLocation,teamNickname,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing,teamIsHomeTeam,opponentStatsPassingInterceptionsTotal,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTowThrowPercentage
6,Chicago,Bears,DET,NFC,NFC North,Closed,Open,Cover 2,17,88,88,0.9431818181818182,79,0.8977272727272727,0.9431818181818182,0.016812714920454552,-11,0.045454545454545456,412,4.681818181818182,1.5072815533980584,4.681818181818182,-233,,,No,No,16,0.18181818181818182,-0.11729999999999997,No,0.07954545454545454,0.045454545454545456,0.6363636363636364,0.3181818181818182,0.7954545454545454,2.309090909090909,2.53125,-2.647727272727273,86.2,No,No,14,True,,,
5,Carolina,Panthers,TB,NFC,NFC South,Closed,Closed,Cover 3,17,94,94,0.9574468085106383,83,0.8829787234042553,0.9574468085106383,0.03013092651063831,-20,0.07446808510638298,439,4.670212765957447,1.5170842824601367,4.191489361702128,-261,,,No,No,18,0.19148936170212766,-0.09431595744680851,Yes,0.10638297872340426,0.0425531914893617,0.5851063829787234,0.3404255319148936,0.7659574468085106,2.2319148936170214,2.488888888888889,-2.776595744680851,81.7,No,Yes,21,,1,,0.010638297872340425
10,Denver,Broncos,LAC,AFC,AFC West,Closed,Closed,Cover 3,17,101,101,0.8811881188118812,80,0.7920792079207921,0.8613861386138614,-0.05928337744554468,-23,0.06930693069306931,389,3.8514851485148514,1.5244215938303343,4.643564356435643,-268,4,3,Yes,No,27,0.26732673267326734,0.006155445544554461,No,0.15841584158415842,0.09900990099009901,0.7128712871287128,0.22772277227722773,0.7425742574257426,2.089108910891089,2.1703703703703705,-2.6534653465346536,95.9,No,Yes,20,True,,,
24,New York,Giants,DAL,NFC,NFC East,Closed,Closed,Cover 1,17,105,105,0.9714285714285714,97,0.9238095238095239,0.9523809523809523,0.033011962409523754,-6,0.02857142857142857,497,4.733333333333333,1.6378269617706238,5.495238095238095,-334,4,1,No,No,16,0.1523809523809524,-0.11411904761904763,No,0.09523809523809523,0.02857142857142857,0.7142857142857143,0.19047619047619047,0.8095238095238095,2.12,2.39375,-3.1809523809523808,99.1,No,Yes,27,True,,,
14,Indianapolis,Colts,HST,AFC,AFC South,Closed,Closed,Cover 1,17,98,98,0.9081632653061225,82,0.8367346938775511,0.8979591836734694,-0.01910785660204084,-14,0.061224489795918366,359,3.663265306122449,1.6935933147632312,2.9489795918367347,-277,1,2,Yes,Yes,15,0.15306122448979592,-0.10470816326530615,No,0.11224489795918367,0.07142857142857142,0.6326530612244898,0.3163265306122449,0.7448979591836735,2.0693877551020408,2.64,-2.826530612244898,76.8,No,Yes,12,,2,,0.01020408163265306
29,San Francisco,49ers,SEA,NFC,NFC West,Open,Closed,Cover 3,17,112,112,0.9732142857142857,107,0.9553571428571429,0.9732142857142857,0.046426660428571465,-2,0.017857142857142856,604,5.392857142857143,1.5198675496688743,5.928571428571429,-326,3,3,Yes,No,19,0.16964285714285715,-0.10896294642857142,Yes,0.11607142857142858,0.017857142857142856,0.6428571428571429,0.29464285714285715,0.8125,2.1901785714285715,2.5157894736842104,-2.9107142857142856,98.1,No,Yes,30,True,,,
28,Seattle,Seahawks,SF,NFC,NFC West,Open,Closed,Cover 3,17,145,145,0.9310344827586207,127,0.8758620689655172,0.9305555555555556,0.011545126611111067,-23,0.04827586206896552,715,4.931034482758621,1.5818181818181818,5.0344827586206895,-468,3,1,Yes,No,35,0.2413793103448276,-0.02726206896551726,Yes,0.07586206896551724,0.06206896551724138,0.6275862068965518,0.27586206896551724,0.7931034482758621,2.1324137931034484,2.3028571428571425,-3.268965517241379,91.2,No,Yes,30,,1,,0.006896551724137931
17,Los Angeles,Rams,ARZ,NFC,NFC West,Closed,Open,Cover 6,17,85,85,0.9411764705882353,74,0.8705882352941177,0.9404761904761905,0.019307768571428463,-16,0.058823529411764705,415,4.882352941176471,1.5614457831325301,5.352941176470588,-262,2,2,Yes,No,18,0.21176470588235294,-0.054684705882352934,No,0.10588235294117647,0.058823529411764705,0.7058823529411765,0.2823529411764706,0.7529411764705882,2.1176470588235294,2.6888888888888887,-3.1058823529411765,94.9,No,Yes,13,True,,,
31,Tennessee,Titans,JAX,AFC,AFC South,Closed,Closed,Cover 3,17,103,103,0.9514563106796117,95,0.9223300970873787,0.9411764705882353,0.01821615120588238,-6,0.009708737864077669,668,6.485436893203883,1.3607784431137724,6.87378640776699,-258,2,3,No,No,22,0.21359223300970873,-0.08002233009708738,No,0.06796116504854369,0.04854368932038835,0.6796116504854369,0.27184466019417475,0.8155339805825242,2.275728155339806,2.4227272727272724,-2.504854368932039,100.2,No,Yes,24,,,,
22,New England,Patriots,MIA,AFC,AFC East,Open,Closed,Cover 3,17,106,106,0.9622641509433962,94,0.8867924528301887,0.9433962264150944,0.012900736132075541,-21,0.05660377358490566,452,4.264150943396227,1.654867256637168,4.028301886792453,-348,1,2,Yes,No,21,0.19811320754716982,-0.09211367924528303,Yes,0.07547169811320754,0.03773584905660377,0.6792452830188679,0.2830188679245283,0.7452830188679245,2.2575471698113208,2.3285714285714283,-3.2830188679245285,83.6,No,Yes,20,True,1,,0.009433962264150943
30,Tampa Bay,Buccaneers,CAR,NFC,NFC South,Closed,Closed,Cover 3,17,95,95,0.9789473684210527,90,0.9473684210526315,0.9789473684210527,0.05429625987368414,-4,0.031578947368421054,719,7.568421052631579,1.3157162726008345,8.621052631578948,-232,5,2,No,No,25,0.2631578947368421,-0.0031605263157894565,Yes,0.08421052631578947,0.021052631578947368,0.6736842105263158,0.25263157894736843,0.8315789473684211,2.1189473684210527,2.208,-2.442105263157895,115.7,No,Yes,28,True,,,
20,Miami,Dolphins,NE,AFC,AFC East,Open,Closed,Cover 3,17,97,97,0.9587628865979382,89,0.9175257731958762,0.9587628865979382,0.029023819288659825,-8,0.041237113402061855,558,5.752577319587629,1.4910394265232976,6.371134020618556,-293,3,2,Yes,No,15,0.15463917525773196,-0.11161185567010311,Yes,0.1134020618556701,0.030927835051546393,0.6804123711340206,0.24742268041237114,0.7628865979381443,2.118556701030928,2.68,-3.020618556701031,100.9,No,Yes,27,,,,
3,Baltimore,Ravens,PIT,AFC,AFC North,Closed,Closed,Cover 1,17,112,112,0.9642857142857143,99,0.8839285714285714,0.9464285714285714,0.01846179122321423,-19,0.0625,640,5.714285714285714,1.4609375,6.25,-329,3,,No,No,13,0.11607142857142858,-0.15052098214285717,No,0.13392857142857142,0.03571428571428571,0.6428571428571429,0.3392857142857143,0.8482142857142857,2.1205357142857144,2.8153846153846156,-2.9375,99.4,No,Yes,26,,,,
12,Green Bay,Packers,MIN,NFC,NFC North,Closed,Closed,Cover 3,17,109,109,0.926605504587156,93,0.8532110091743119,0.9174311926605505,-0.010025696761467806,-22,0.06422018348623854,480,4.4036697247706424,1.5895833333333333,4.770642201834862,-322,2,2,Yes,No,28,0.25688073394495414,-0.03465550458715598,Yes,0.07339449541284404,0.07339449541284404,0.5779816513761468,0.30275229357798167,0.7522935779816514,2.265137614678899,2.3607142857142853,-2.9541284403669725,91.1,No,Yes,21,,,,
25,New York,Jets,BUF,AFC,AFC East,Closed,Closed,Cover 3,17,111,111,0.954954954954955,99,0.8918918918918919,0.9279279279279279,0.0008226580540540152,-19,0.036036036036036036,704,6.342342342342342,1.4076704545454546,7.783783783783784,-331,8,,Yes,No,15,0.13513513513513514,-0.1175027027027027,No,0.16216216216216217,0.04504504504504504,0.7657657657657657,0.1891891891891892,0.7567567567567568,2.0396396396396397,2.3866666666666663,-2.981981981981982,117.1,No,Yes,31,,,,0.009009009009009009
18,Los Angeles,Chargers,DEN,AFC,AFC West,Closed,Closed,Cover 3,17,111,111,0.9099099099099099,93,0.8378378378378378,0.9090909090909091,-0.022370202527272842,-29,0.06306306306306306,510,4.594594594594595,1.615686274509804,4.954954954954955,-374,2,2,Yes,No,24,0.21621621621621623,-0.03548918918918918,No,0.13513513513513514,0.08108108108108109,0.7207207207207207,0.1891891891891892,0.7477477477477478,2.0342342342342343,2.191666666666667,-3.369369369369369,91.8,No,Yes,19,,,,
15,Jacksonville,Jaguars,TEN,AFC,AFC South,Closed,Closed,Cover 3,17,115,115,0.9043478260869565,98,0.8521739130434782,0.911504424778761,-0.008668683345132822,-11,0.043478260869565216,457,3.973913043478261,1.6017505470459519,4.104347826086957,-316,3,4,No,No,25,0.21739130434782608,-0.04745869565217392,No,0.11304347826086956,0.08695652173913043,0.6695652173913044,0.2782608695652174,0.7739130434782608,2.1104347826086958,2.416,-2.8434782608695652,88.3,No,Yes,25,True,1,,
13,Houston,Texans,IND,AFC,AFC South,Closed,Closed,Cover 1,17,101,101,0.9702970297029703,93,0.9207920792079208,0.9797979797979798,0.049297000313131334,-10,0.039603960396039604,499,4.9405940594059405,1.6152304609218437,5.138613861386139,-320,1,,Yes,Yes,21,0.2079207920792079,-0.05803267326732673,No,0.07920792079207921,0.0297029702970297,0.6633663366336634,0.21782178217821782,0.8217821782178217,2.116831683168317,2.2142857142857144,-3.1683168316831685,90.6,No,Yes,24,True,,,
23,New Orleans,Saints,ATL,NFC,NFC South,Open,Open,Cover 6,17,95,95,0.9578947368421052,86,0.9052631578947369,0.9578947368421052,0.048344297947368386,-28,0.05263157894736842,478,5.031578947368421,1.6610878661087867,5.189473684210526,-352,3,3,No,Yes,20,0.21052631578947367,-0.0886578947368421,No,0.11578947368421053,0.031578947368421054,0.6736842105263158,0.28421052631578947,0.8,2.3094736842105266,2.98,-3.705263157894737,93.8,No,No,22,,1,,0.010526315789473684
11,Detroit,Lions,CHI,NFC,NFC North,Closed,Open,Cover 2,17,74,74,0.972972972972973,68,0.918918918918919,0.9594594594594594,0.028645954837837828,-3,0.04054054054054054,293,3.9594594594594597,1.6723549488054608,4.162162162162162,-211,3,2,No,No,10,0.13513513513513514,-0.12552567567567569,No,0.17567567567567569,0.02702702702702703,0.7027027027027027,0.25675675675675674,0.7972972972972973,2.0851351351351353,2.37,-2.8513513513513513,91,No,No,12,,1,,0.02702702702702703
21,Minnesota,Vikings,GB,NFC,NFC North,Closed,Closed,Cover 3,17,91,91,0.9340659340659341,80,0.8791208791208791,0.9340659340659341,0.005306485989011067,-19,0.054945054945054944,403,4.428571428571429,1.531017369727047,4.868131868131868,-253,2,1,Yes,No,22,0.24175824175824176,-0.04043736263736264,Yes,0.0989010989010989,0.06593406593406594,0.6153846153846154,0.3076923076923077,0.7362637362637363,2.2109890109890107,2.3318181818181816,-2.78021978021978,92.4,No,Yes,20,True,,,
19,Las Vegas,Raiders,KC,AFC,AFC West,Closed,Closed,Cover 3,17,109,109,0.944954128440367,95,0.8715596330275229,0.9444444444444444,0.014213940314814821,-14,0.06422018348623854,412,3.779816513761468,1.7063106796116505,4.513761467889908,-323,4,2,Yes,No,22,0.2018348623853211,-0.08178853211009175,No,0.10091743119266056,0.045871559633027525,0.6055045871559633,0.30275229357798167,0.7706422018348624,2.2192660550458716,2.3363636363636364,-3.0091743119266057,94.6,No,Yes,15,True,,,
